gene	logFC	logCPM	LR	PValue	FDR
RP11-401F2.3	-0.327331729982564	8.65683839856208	7.20447320981948	0.00727220920620812	1
DCAF11	0.52619254235761	8.87427944175417	7.19715761198739	0.00730191438519714	1
PLEK	-0.582168527162309	8.7874034541052	7.13944677878249	0.00754064183779784	1
COG5	-0.507129038953723	8.67712423142701	7.12354653309878	0.00760780641241589	1
TRMT61A	-0.580907358263874	8.70173063237716	7.08105770844637	0.00779030136389582	1
INTS4	-0.581579638486772	8.70696199261885	7.06648729110933	0.00785390876056557	1
RPN2	0.404000383850781	9.14923689553334	7.06078764917231	0.00787893492235934	1
SYNJ1	-0.32496355879776	8.65705251026384	7.05313456808857	0.00791266662321937	1
PSME2	0.264072814615142	10.2495106758377	7.03947897696213	0.00797322229920106	1
TCL1A	0.419916351442367	8.6634717228841	7.00639283721168	0.00812191591464848	1
ZNF782	0.289640149156301	8.65325722881357	6.96146313451055	0.00832838990470319	1
SEC16A	-0.565109526144739	8.69573612889072	6.95711569946437	0.00834865134612812	1
SMUG1	-0.5911404816399	8.72358200886431	6.95128797066417	0.00837589091435035	1
ARSG	0.534505124652027	8.68300479611698	6.94087931964577	0.00842476878434453	1
PRKX	-0.586942600586962	8.76096203008275	6.92429073174068	0.00850327098883036	1
TMPO-AS1	0.565980340052553	8.6998510196055	6.89235266613208	0.00865652633803266	1
RBM42	0.434124633691017	9.03976320079169	6.87350385953357	0.00874829630949363	1
ALKBH8	-0.32292959975242	8.65755088670904	6.86159069983916	0.00880681143303486	1
CFD	0.406403465466525	8.66139951491822	6.84109417992884	0.00890842573224383	1
FAM175A	0.54166481335576	8.6888369187536	6.81436642292806	0.00904273809544573	1
MPP7	0.282975385351997	8.65296112582591	6.81092855095608	0.00906016395757655	1
NFAT5	-0.57120675743388	8.70418269380621	6.79920259252077	0.0091198594983589	1
MT1G	0.405241535683127	8.66135862316818	6.79156488456419	0.00915895867836759	1
HDGFRP3	-0.305754782595578	8.65586476067987	6.77708090935934	0.00923357758402233	1
TIMM8A	-0.584859490333474	8.7184718399135	6.77254432057447	0.00925707710969025	1
PHLDA1	0.550588727564962	8.69418167545381	6.76536582690123	0.00929438691397047	1
PLGRKT	0.427276342170689	9.05144156095199	6.75368971826401	0.00935540211525746	1
AGA	0.575592057148306	8.7276193253358	6.74870278738513	0.00938158693339758	1
GZMB	0.570676922807387	8.75700652129182	6.74661603334533	0.00939256609443263	1
GPR183	-0.537847684260349	8.84203865611347	6.73127748743087	0.00947367265751867	1
YIPF4	0.525091175228429	8.84259765685472	6.72898811114436	0.00948583971872271	1
TOP3B	-0.318625999177533	8.65756685928915	6.72704740542689	0.00949616627976424	1
GAK	-0.582835290689879	8.74259532255665	6.71049774533864	0.009584696783751	1
STARD3NL	0.569880996608923	8.75070256933921	6.68762295808745	0.00970845696706608	1
RP11-1191J2.5	-0.31731732571115	8.6575914205856	6.6815541818186	0.00974156505612199	1
POLN	-0.316838156742051	8.65749681430759	6.67394125465471	0.00978326088410229	1
C1D	0.432489021923673	9.0317025105792	6.67305503460193	0.00978812655982669	1
ARHGEF12	0.453637655082573	8.66757869330575	6.66761711844308	0.00981803707015576	1
SH3RF2	0.274188333670772	8.65245121508835	6.6528350274296	0.00989981819667659	1
PLAA	0.571894754230539	8.7269330604448	6.64857726240419	0.00992350331173739	1
ITM2A	0.330697808432881	9.46676011644252	6.63260118260575	0.010012894133932	1
SLC30A1	0.280167450740601	8.65307451408367	6.6143930556576	0.0101157809180742	1
VDAC3	0.341437183614875	9.39787475680447	6.58510690988402	0.0102835439889395	1
CARKD	0.523244998932072	8.68220674379811	6.58260925412351	0.0102979829464468	1
MATK	-0.553657033790882	8.6989450318184	6.57011368675641	0.0103705326144394	1
DPY19L4	0.273153307885333	8.65254296238501	6.56727715506678	0.0103870744654904	1
GNL3	-0.540824084630281	8.8198036692233	6.56721443550279	0.0103874405338185	1
ACTG2	0.275205871313886	8.65275898708539	6.54131232424067	0.010539757138288	1
TOR1AIP2	0.567680092703084	8.72805084908097	6.53918119686517	0.0105523907026022	1
KLF2	0.387316486517682	9.16550099238206	6.53114923502073	0.0106001448089927	1
LDHC	-0.309969343394379	8.65724812074204	6.50202776408835	0.0107751533710393	1
PEX1	-0.471728739519454	8.67392920456229	6.48877619694663	0.0108557685397191	1
ADPGK	-0.570245346397853	8.74726456425024	6.4487599741849	0.0111029809268056	1
TMEM65	-0.307007092814308	8.65717853815039	6.44237536106315	0.0111429548786969	1
CDC73	0.548664696138058	8.77532549046108	6.43797280585053	0.0111706051986679	1
TLE4	0.549067445499297	8.77069974807466	6.40708190168786	0.0113666067843957	1
TTN	-0.432602825392639	8.6680072043004	6.40520976450928	0.0113785982551467	1
CXCL13	0.282330763060378	8.65385030472834	6.39266928215552	0.011459258442759	1
DUSP5	0.396874015021185	8.66148527618961	6.3812861955979	0.0115329823971334	1
MARCH1	0.271002392129761	8.65290385956173	6.32276560951662	0.0119197581374079	1
C15orf40	-0.560936824781872	8.75551510493042	6.3059707333704	0.0120332007109828	1
FAM229A	-0.294838598153746	8.65576459414871	6.3057880523902	0.0120344407240371	1
CLEC12A	0.268983930569916	8.65281305760167	6.28565029617383	0.0121719408128741	1
ERO1LB	-0.468355962678723	8.67548398607119	6.27077755900626	0.0122745266666077	1
CCDC71L	0.435848055136206	8.66759310435736	6.25966900999186	0.0123517278493204	1
VPS36	-0.535732359375626	8.80951115407325	6.25790587060868	0.0123640269457417	1
TCAP	0.236853672911918	8.65151243433699	6.24332934992505	0.0124661913125554	1
ZDHHC20	0.439980838737035	8.66666342983425	6.23701572454596	0.0125107112534124	1
CEP55	0.419625215006485	9.02349425659539	6.23541162593193	0.0125220484077385	1
TMOD3	0.518589908493639	8.81544666294439	6.22844409383518	0.0125714148922872	1
RPL34-AS1	0.270765493001402	8.65318669989697	6.22044620738344	0.0126283282608973	1
PSRC1	0.5358940333671	8.69539327415728	6.21987910587673	0.0126323738226899	1
RP11-111M22.2	-0.284848054523578	8.65490314336261	6.21455854685662	0.0126703942959883	1
MED14-AS1	-0.278434404870562	8.6542885741504	6.20667425047643	0.0127269514871431	1
BCAS4	-0.558439241692253	8.72207303239739	6.19380770408529	0.0128198061246748	1
SLC7A6OS	0.548878454415086	8.71492829945158	6.19342770135833	0.0128225590700029	1
IL18RAP	-0.289931679146739	8.6555591965889	6.18548365923663	0.0128802493373354	1
TUBB1	0.26311521727395	8.6525637489038	6.17274881367038	0.0129732880200028	1
PACS2	0.26209358086514	8.65247774378364	6.16810970420633	0.0130073520043642	1
CXCL16	0.264801481970299	8.6528125360149	6.1529947310371	0.0131189771809326	1
HELB	-0.501176316550609	8.68402436792504	6.12497842775247	0.013328491421163	1
RP11-260M2.1	0.235921704988595	8.65153951527074	6.10465464758831	0.0134826294952785	1
MRPS28	0.505321318515172	8.82915406530861	6.0857972144801	0.0136272861808447	1
LGALS2	0.376764557377949	8.66080713196909	6.08243387352049	0.0136532538759681	1
CXorf40A	-0.40992069128351	8.66728584866782	6.07664852049641	0.013698040584269	1
DDX24	0.445201646297269	8.95117421950965	6.05663839275195	0.0138541155897662	1
HDAC11	-0.288603269302873	8.65594961790749	6.05662404136167	0.0138542281818138	1
SKIL	0.262887051758974	8.65293806383681	6.03942477024369	0.013989841835987	1
MS4A7	0.262396864528527	8.65291368678841	6.03008634569487	0.0140640452482436	1
C1orf21	-0.486680699640465	8.68087779934161	6.02400022122514	0.0141126236427624	1
RP11-977G19.12	-0.397619587776908	8.66405283754035	6.02304377575243	0.0141202735092286	1
TLE3	0.539941508619887	8.70491896970925	6.02186783248339	0.01412968481693	1
MAP2K5	-0.416263451110563	8.66866759169246	6.01507051462283	0.0141842117341534	1
RSPRY1	-0.489543139490891	8.67980786949338	6.01119239667308	0.0142154182958758	1
COX16	0.345925450655883	9.27915806744122	6.00732784899924	0.0142465859469323	1
MEOX1	0.518948507905595	8.69438869188684	6.00287114943144	0.0142826166436477	1
CLP1	-0.465310955599958	8.67561189491969	5.97053301841652	0.0145468830907915	1
FBXO31	-0.269046526016167	8.65412378051506	5.96614771154184	0.0145831052841557	1
EIF3M	0.358273471092721	9.20463579779632	5.96163526453336	0.0146204745755743	1
OSBP	-0.510137341106675	8.6906001718484	5.96104842343111	0.0146253416685783	1
AE000662.92	-0.275441258830893	8.65471871142268	5.9603189527639	0.0146313940159656	1
CD99	0.241673666762828	10.2840364439474	5.95817647095743	0.0146491848914448	1
FAM179A	-0.275350758428262	8.65478071023148	5.95602730484977	0.0146670536477324	1
PACRGL	0.260043636523647	8.6528781440989	5.95461469806051	0.0146788106676952	1
ULK4	-0.454878275793759	8.67412851716342	5.9417004420236	0.0147867459155079	1
PIAS1	0.526147433534293	8.69985960230495	5.91163687480658	0.0150411893935059	1
LINC00685	-0.453077871309443	8.67409518131552	5.90292550350527	0.0151157575568051	1
SNHG7	-0.513496878484686	8.82480808263723	5.89805781384771	0.0151575900275496	1
KIAA1279	-0.277582069232557	8.65531611126772	5.88522084231292	0.0152684825866532	1
ODF2L	-0.534251573093864	8.77733718162401	5.87795365979116	0.0153316304642884	1
TOB2	0.531797162318602	8.70750853712458	5.87269069786254	0.015377530669689	1
CCR10	0.473121127789413	8.87144876398902	5.87149828496842	0.0153879497912128	1
SPATS2	0.534127366839131	8.71413398646218	5.86506199491765	0.015444314813129	1
CST3	0.528154704057155	8.70428805343334	5.85312788545068	0.0155493898219439	1
CSTB	0.306872480016598	9.52105706935382	5.84874907578723	0.0155881279244239	1
JUND	0.489820186375734	8.84416747964484	5.84765248223096	0.0155978447400533	1
RSL24D1	0.365399187821991	9.16858109595229	5.833430258595	0.0157244334230475	1
FAM26F	0.471741509743124	8.67680369105596	5.83114334538179	0.0157448872868533	1
RBM26-AS1	-0.268903445982019	8.65450596893738	5.82962764953987	0.0157584585846407	1
MAZ	0.403521577600603	9.03719924986413	5.81332767628044	0.0159051701154389	1
CTD-2588C8.8	-0.276795936718339	8.65546996061265	5.79714719331402	0.0160521987617417	1
ZNF724P	-0.266966849570312	8.6544263186844	5.79603195188194	0.0160623841892245	1
SLC35A5	-0.474871455209669	8.67938093146665	5.77181332984934	0.0162852221743727	1
CDC42	0.270080207601754	9.83411786992944	5.77048084918016	0.0162975745717742	1
RP11-484K9.4	-0.267888261195525	8.65451537686867	5.76634747847545	0.0163359533456987	1
STARD9	-0.275183900557881	8.65540479234313	5.7644212715341	0.0163538701929047	1
ATP5B	0.254622179994386	10.0195454793344	5.76417102917009	0.0163561993391191	1
DUSP10	0.521972511152872	8.69886313285673	5.76058589448947	0.0163896057755871	1
ZSCAN32	-0.274458811647271	8.65533485930122	5.75321018329311	0.0164585543876756	1
BANK1	-0.472326692136845	8.67899106379503	5.75064969806492	0.016482559838837	1
COQ10A	-0.45028687871938	8.6751610945998	5.74932066846142	0.0164950341895861	1
TXLNG	-0.520601390815798	8.69973307084942	5.73294446684795	0.0166495436599898	1
NELFCD	0.43655765121988	8.94028969240081	5.73045087894548	0.0166732012671307	1
C10orf118	-0.536182422148687	8.75169697485008	5.72131227813247	0.016760199363464	1
RBM25	-0.382714827220748	9.11245789811649	5.68939152362753	0.0170677716647151	1
PATL2	-0.493350579206759	8.68628679053909	5.67645687843475	0.0171940556959667	1
YBX1	0.203170572388026	10.9972442086908	5.67521983933835	0.0172061836028089	1
AC002117.1	0.445412163091659	8.67201208399872	5.65626679692178	0.017393106444108	1
MAPKBP1	0.254886909906748	8.65317588340901	5.64795054814498	0.0174757850101781	1
ALDH1B1	-0.269086253946282	8.65513932686918	5.64222673024392	0.0175329256742503	1
TJP2	0.353362584972953	8.65917454461076	5.64208022684341	0.0175343907404957	1
NAA15	0.515742524025402	8.77253848291425	5.63529181927495	0.0176024150603415	1
MT2A	0.230792178770294	10.3737028224947	5.63469522130777	0.0176084063708923	1
RP4-539M6.22	0.253664183092823	8.65342229887784	5.62345910902986	0.0177216385297763	1
P4HB	0.313644409337429	9.40835456199574	5.62177614651523	0.0177386632250638	1
POLL	-0.475510252243592	8.68183627077759	5.61246689845987	0.0178331401799467	1
LINC00893	-0.266941778629903	8.65508582797286	5.59554073342196	0.018006252246675	1
PLEKHH3	0.247394065567281	8.65292297189202	5.59272101704227	0.0180352590018164	1
PROK2	0.351781803034606	8.65953214119791	5.57433304501853	0.0182256052511852	1
IL32	0.185109156820086	11.5553595058827	5.56909149237481	0.0182802431402278	1
PEX10	0.412978665303892	8.66516945606217	5.5665429920375	0.0183068697679302	1
HNRNPA2B1	0.204312700003408	10.9031087636904	5.5589768061912	0.0183861571951552	1
ADAM19	0.518760386481671	8.75506719348428	5.55792837752097	0.0183971718112414	1
DGKE	-0.438693113247004	8.67443627534405	5.55271205063893	0.0184520750593397	1
KIF27	-0.270636238312215	8.65565798868374	5.5517434115654	0.0184622888625845	1
FCN1	0.434894835632742	8.67216044709607	5.53988652603542	0.0185877879342145	1
CD320	0.476298977825613	8.84396797293098	5.52939860229242	0.0186995316634798	1
DONSON	0.358745338295395	9.14283266797109	5.52298647007785	0.0187681914324758	1
FBXW7	0.521059716309112	8.73792104386071	5.52296741288765	0.0187683958805926	1
RP11-755B10.4	-0.268802705193503	8.65558630837412	5.5178023659981	0.0188238921108823	1
E2F1	0.512886499715366	8.76655052086652	5.51000218686522	0.018908023264865	1
EIF3E	0.299626045395168	9.50274338542181	5.50509794242731	0.0189611182868954	1
KIAA1324	-0.261749162110986	8.65484217403553	5.50459349059946	0.0189665883852163	1
CALM1	0.202452622656383	10.9156310424283	5.4925108063735	0.0190980971974226	1
RP11-533E19.5	-0.253744056362042	8.65405593629535	5.48817123006807	0.0191455591341033	1
MMP28	-0.26820148460163	8.6556835165373	5.47532515376861	0.0192867724399037	1
DPAGT1	0.516757859563721	8.72201622939051	5.44813117691149	0.0195892710990326	1
LRRC29	-0.250164279266258	8.65319317495276	5.44728749133987	0.0195987340954885	1
ANP32E	0.249174612588375	9.99963378730308	5.44586426099829	0.0196147081282157	1
ZNF287	-0.257030345337163	8.65448396249908	5.43669691256266	0.0197179235841604	1
CCL5	-0.291494887115923	9.54394954891499	5.43371100167042	0.019751663150947	1
ENOPH1	0.492559339388154	8.8000628938196	5.43286890429451	0.0197611892922872	1
CWC27	0.485595005592702	8.80992056771062	5.40001175850077	0.0201366158851263	1
PHLDA3	-0.263059571572994	8.65531780123984	5.39875665630039	0.0201511021248516	1
MT1X	0.344366189848287	9.1931570076663	5.38939067304023	0.020259544089624	1
EDEM2	0.514534116576817	8.74197862859142	5.38244637509055	0.0203403366732923	1
MED27	0.504970781417999	8.70226158769276	5.3812962818226	0.0203537494276418	1
UBN1	0.487403778952337	8.80455521061213	5.37940814413284	0.0203757893347256	1
SSX2IP	0.456442856752187	8.67608319318304	5.37867219857134	0.0203843865862704	1
DERL3	0.511464124310118	8.71976313131253	5.34797021555562	0.0207464090219017	1
C10orf35	0.349254592588007	8.6598300190084	5.3429199286171	0.0208065936672402	1
MXD4	0.490755251634893	8.79251805296333	5.31485824089557	0.0211443140138688	1
AGO1	0.443835073008727	8.6758752611903	5.31377788622308	0.0211574288585443	1
MDFIC	0.504435234732434	8.76050412711556	5.31184329647547	0.0211809346373318	1
TAGAP	-0.516290592180433	8.72170321003218	5.30846470311533	0.0212220502928209	1
RP5-1157M23.2	-0.246670127529576	8.65341589702118	5.30525279688265	0.0212612140629951	1
RRAGC	0.51046723403212	8.73244889716077	5.29972161653512	0.021328832917374	1
RFC3	0.49660963022274	8.78021722329564	5.29095708945169	0.0214364357836823	1
ACTR3C	-0.263464078127621	8.65578290241635	5.28914879290521	0.0214587062510298	1
PNPLA7	0.22457637088246	8.6512428643025	5.27754549092815	0.0216021804264937	1
OGFOD1	0.508408497309574	8.71969586350017	5.25134423405757	0.0219298233894178	1
ZNF33B	-0.424254010967842	8.67376045730224	5.21929305226794	0.0223376302106948	1
AC009133.12	0.22376036572608	8.65129803008759	5.2177953567352	0.0223568773618185	1
KAT2A	-0.41794150118398	8.67130115952548	5.21653335941377	0.0223731088524126	1
