gene	logFC	logCPM	LR	PValue	FDR
HBB	0.244562031005381	4.85199704247582	83.1853255974529	7.47102643406645e-20	4.04458633233819e-17
SOCS3	-0.1933636765055	6.38948931157719	79.4703259960252	4.89522636230473e-19	2.59374089575478e-16
TSHZ2	0.176645545988973	7.40348946148788	77.5405531497904	1.30025222620809e-18	6.74587108109587e-16
RP11-706O15.3	-0.590693172852346	2.3054334322807	77.3691091451383	1.41815979738567e-18	7.20743539475417e-16
ITGA4	-0.221507005902642	5.21941590097767	75.9973010222482	2.84052716566522e-18	1.41475296013122e-15
HDHD1	-0.547339358324777	2.43383705230848	75.944517057176	2.91748061071879e-18	1.42458862056333e-15
RPS4Y2	1.1121738224161	1.21878299320016	71.254815853779	3.13943641663145e-17	1.50348817468025e-14
PTGIR	-0.411214523308529	2.9535412464466	68.6801156928327	1.15802690358894e-16	5.44119697737271e-14
GNG8	-0.573756835309591	2.24453560671514	68.4599921276792	1.29477996354041e-16	5.97109359852717e-14
FRG1B	0.194613742054857	5.46614170043468	65.8442427489845	4.8800378303057e-16	2.20959240160187e-13
MMEL1	0.551252110657571	2.17689563113172	65.6772899920541	5.31143894024634e-16	2.36197792730276e-13
UBA1	-0.260552125525713	4.21990703738372	65.2236966746688	6.68606842482465e-16	2.92110810497207e-13
PIM1	-0.166233610915599	6.95356412874565	64.6026814038887	9.16305795357012e-16	3.93426952099581e-13
OSBPL10	0.32330640732058	3.42227480468357	63.2282654209039	1.84087736085385e-15	7.69752846034957e-13
FAM224B	0.806516361429625	1.18681151830837	63.2136336485022	1.85460268891689e-15	7.69752846034957e-13
ITGB1	0.200658110819661	5.22964011120874	63.0445070978849	2.02088164692075e-15	8.25016650053564e-13
C11orf74	-0.602905242197301	2.07612264748958	61.9441689156356	3.53334550505338e-15	1.41920811471523e-12
RAB34	-0.316203284690058	3.44194294401838	58.5852710648346	1.94668352642245e-14	7.6949618823013e-12
HBA1	0.321642705966021	3.29163283779816	57.9217521318369	2.72754300271988e-14	1.06131255307396e-11
MTRNR2L8	-0.268904593463557	3.88914790274075	57.5886441437779	3.23085506019343e-14	1.2378151317538e-11
TTTY10	0.877253339417371	1.19413593217931	57.2269299384184	3.88317483487671e-14	1.4651924683778e-11
RP11-1399P15.1	0.239235156651787	4.21669008910968	56.2916081433832	6.24815299452742e-14	2.32235453765248e-11
NUCB2	-0.156963066769586	6.69304896079108	56.0570595186987	7.03979772978413e-14	2.57811886565903e-11
C1orf56	0.15178333810069	7.12089375053266	55.1983803753355	1.08958484705832e-13	3.92228846310494e-11
KLF9	0.198788890993365	4.88695059451038	55.1751858632563	1.10251854161083e-13	3.92228846310494e-11
C16orf45	0.578967239793419	1.9513637303142	54.5486396796418	1.51647584599652e-13	5.31898563279597e-11
DNAH6	-0.43951710523224	2.52395983783848	54.2560673306921	1.75992895745385e-13	6.08715428159351e-11
FOS	0.141696327583687	9.49924303032191	54.0024380884197	2.00240984605847e-13	6.83096060224575e-11
MPST	0.460431123072423	2.3308754806678	53.8047950838709	2.21431639646849e-13	7.4517731380074e-11
AKTIP	-0.192622982256647	4.99469722248252	52.9352403194478	3.44728748984246e-13	1.14463733812729e-10
LINC00402	0.214300089063687	4.48569485442886	52.7889449827778	3.71385756052878e-13	1.21692361618221e-10
MIR4458HG	0.233568071486921	4.14225336062131	52.1210987400427	5.218123456925e-13	1.68762244737407e-10
RPLP1	0.139617396228219	13.4148794463546	50.9196047804545	9.62276468208395e-13	3.07225267792226e-10
NEAT1	0.140243330169741	7.97369871123397	50.5296737103245	1.17376581392357e-12	3.70003671697958e-10
TMEM45B	-0.331665499229746	3.09805439436577	50.4546335917462	1.21951530715465e-12	3.79619871175902e-10
FOSB	0.140729862450269	7.73195152843432	50.3042201544322	1.31666089328786e-12	4.04800076858611e-10
NPDC1	0.317467911913955	3.140705025782	50.1996274040962	1.38874179630555e-12	4.21754109187771e-10
ZNF595	-0.476520195143364	2.28163713892139	50.1413899370652	1.43057457657506e-12	4.29224080487334e-10
PTGER2	-0.19205301939432	4.89213338757498	50.0342817025921	1.51083204772862e-12	4.47907743864117e-10
AC092580.4	0.199251005073648	4.69660663108904	49.9137930271791	1.60651358079231e-12	4.70670678852599e-10
HEMGN	-0.365910219177855	2.83351778443053	49.800845246242	1.70170638292106e-12	4.92762721556782e-10
STMN1	-0.188341239780856	4.94436560051807	49.6810381513965	1.80885707285123e-12	5.17769743508208e-10
RP11-138A9.1	0.185645246242841	4.98649758481591	49.6256336239258	1.86066672499553e-12	5.26547539233677e-10
FAM201A	0.538292046591014	1.9829946902296	49.4800071292921	2.0040366209016e-12	5.6074746034059e-10
AL591479.1	0.235485237369038	4.01400107678519	48.9637991164648	2.6073047595147e-12	7.21441226957716e-10
KLF6	0.139192901805797	7.73031230913869	48.8374575051348	2.7807801972298e-12	7.60986475292457e-10
SLC2A14	0.268010549225954	3.5905774211407	48.6410042820426	3.07374964897555e-12	8.32017255526502e-10
C8orf59	-0.146315883634986	6.6402741936739	48.3288898397655	3.60403218937614e-12	9.65066813032623e-10
HNRNPH1	0.137100591395938	7.68281691538092	47.4449476539157	5.65705611844676e-12	1.49869860125191e-09
EPM2AIP1	0.201562125087172	4.51338336276425	47.1548564969523	6.55939243511028e-12	1.71945841906896e-09
AC131056.5	0.773412564136167	1.19322949676091	46.8610712918961	7.62014020484844e-12	1.97671199501396e-09
AC074289.1	-0.300478586161818	3.26832000519455	46.8190459332695	7.78531037919937e-12	1.99873798322889e-09
TBXA2R	-0.474768655434363	2.21830711840223	46.5232369527387	9.05384083359123e-12	2.30069181917268e-09
RPSAP58	0.134399112840845	7.9211361992035	46.3428024439968	9.92714977663334e-12	2.49712940290404e-09
ARID5B	-0.148718459698787	6.27041048435561	46.2940742558142	1.01771287630984e-11	2.53441037587439e-09
TMEM156	-0.207991696024289	4.3567618552388	44.8859804911331	2.08847806964151e-11	5.14944251171115e-09
AMFR	0.240162811700664	3.79942671908507	44.6589362119976	2.34524748902415e-11	5.72585276658513e-09
RP11-138A9.2	0.170383211337897	5.16571756067219	44.6180530003521	2.39473347965578e-11	5.78990755765707e-09
SCCPDH	0.328981228132322	2.87860738322125	44.4789702811058	2.57104139718153e-11	6.15640806865497e-09
SMAD5	0.445937002889051	2.21660103456902	44.425378393018	2.64239389893701e-11	6.26700335859319e-09
TMEM204	-0.16421786373413	5.34667554216126	44.2898047017875	2.83187238700157e-11	6.65303000504717e-09
COL18A1	-0.195816817514234	4.48745825801539	43.3574060896344	4.56007024536421e-11	1.06130307775986e-08
HSPD1	-0.14385980290048	6.22853748015457	43.2789880667295	4.74653336123061e-11	1.09447148421043e-08
KRT1	0.425240367955588	2.287595228219	43.195990061779	4.95220702534301e-11	1.13142028946896e-08
ALG13	-0.184643658444312	4.67690941006929	42.0492454141493	8.90035291654024e-11	2.01495898800547e-08
ME3	0.584681927603824	1.73810529107881	41.7453852124136	1.03967354420936e-10	2.33252164607618e-08
STAP1	-0.362951750769308	2.62775448762357	40.9196047413113	1.58621918110577e-10	3.52693002384616e-08
C9orf38	0.294788370317463	3.05979507664705	40.5150211753203	1.95110293311753e-10	4.299851003843e-08
EEA1	-0.175003385867905	4.79958091198975	40.4378715916685	2.02968475877235e-10	4.43379294278139e-08
MZF1	0.208580914381427	4.0845912146537	40.2732193286748	2.20815250794503e-10	4.78170625263958e-08
ICA1L	0.20208801928614	4.19155239952966	39.8767964488554	2.70497593303572e-10	5.80707031555075e-08
GPR171	-0.180189036417038	4.65645465697649	39.5275726971249	3.2345993870778e-10	6.88472038772637e-08
PRDM6	-0.300528986877842	3.04650182530511	39.5084609521982	3.26641104130302e-10	6.8935113696245e-08
EXOSC6	0.24278570272639	3.52950396326417	37.8275380655577	7.72831053317962e-10	1.61729510258632e-07
TNFRSF4	0.275105892466127	3.14564713475788	37.7897853340846	7.87932655393122e-10	1.63515724310458e-07
KAT5	-0.196613103731318	4.21907320785497	37.628367256734	8.55906491437599e-10	1.76154044266698e-07
TMIGD2	-0.136628191400287	5.92882605872057	36.6545045115438	1.41032751336431e-09	2.87880213650094e-07
PI16	-0.300708226108923	2.93231975302577	36.6209496442775	1.43481393721789e-09	2.88701177759047e-07
CDH20	0.653158868451398	1.53225492170245	36.6172556528334	1.43753547934473e-09	2.88701177759047e-07
PREX1	0.241196088686671	3.48185517558708	36.4386793963431	1.57545512678549e-09	3.13868472178712e-07
ADAM19	0.389978677297432	2.28226234702618	36.2464528210603	1.73876200162586e-09	3.43653889892767e-07
LY6E	0.119997918652233	7.52008212925205	36.0850236252943	1.88893016957622e-09	3.70393921361863e-07
FAM26F	-0.198816912177157	4.09373191729119	35.9443161432155	2.03037793239141e-09	3.95019544143307e-07
MYEF2	0.33274310915006	2.58384271779355	35.3601819800301	2.74032230698321e-09	5.29009662099246e-07
DDX43	0.676942351163209	1.47172487654605	35.022078824029	3.25987961714612e-09	6.22802484636022e-07
SH3BGRL3	0.11487041138864	8.77930337908289	35.0123566355328	3.27619666254342e-09	6.22802484636022e-07
PRKCQ-AS1	-0.116053558266111	8.17399833056088	34.8193060264407	3.61768216168632e-09	6.77900180359716e-07
ACVR2B	-0.253258593032906	3.3328471506379	34.8178028394668	3.62047640797664e-09	6.77900180359716e-07
RP11-706O15.5	-0.629259961884344	1.61183830380205	34.5699426617157	4.1120700816424e-09	7.64200606292094e-07
FAM211A	0.174398318863563	4.48099125195916	34.5325786115545	4.19176448836617e-09	7.73240822620613e-07
JUN	0.113406833237091	9.06190171179713	34.4056453317826	4.4742363924122e-09	8.19278741766478e-07
KLRB1	0.14560768767023	5.32585505536507	34.3658956134582	4.56655455179536e-09	8.30079620462481e-07
RNF212	0.311042895779205	2.696140476914	34.1834227437271	5.01543833125478e-09	9.04724359108838e-07
MTRNR2L12	-0.186509333966306	4.23312145843494	34.1701124206065	5.04986089692521e-09	9.04724359108838e-07
HK1	-0.170918986185151	4.53986700577053	33.8187205401916	6.04939356821962e-09	1.07605748592409e-06
BDH1	-0.166410492421384	4.64213258608657	33.6801539867083	6.49600543862958e-09	1.14730513076732e-06
LAPTM4B	-0.334132762017615	2.58590741987389	33.4328675981601	7.37667293914083e-09	1.29367102960158e-06
SLC30A7	0.17773885345182	4.32496346743495	33.0488580036208	8.98718204006393e-09	1.56508947093505e-06
RP4-610C12.3	0.622484143457941	1.53119654257859	32.9345673596391	9.53133596738584e-09	1.64832541385979e-06
CYTIP	-0.119642177316577	6.76047212909061	32.8031160683034	1.01981236553602e-08	1.75147498889266e-06
TIMP1	0.129226679156203	5.87994517973124	32.7597629824527	1.04281226665658e-08	1.77870916962663e-06
EGR1	0.21287879966068	3.67666828170225	32.476201693145	1.20661102533022e-08	2.0440975757686e-06
MIF	0.11296345352161	7.75192251836995	32.4435993105942	1.22702431957386e-08	2.06463423178027e-06
RPL17	0.109653923846017	10.1002928425937	32.374933438452	1.27115659692579e-08	2.12453776733174e-06
MRPL15	-0.212416179089329	3.72448757579246	32.3108387276827	1.31378452086092e-08	2.1811450615333e-06
RP11-488L18.10	0.221227715953254	3.57470352544499	32.2835482657551	1.33236665920802e-08	2.19734615326207e-06
GNAI1	-0.503222316644111	1.83605485481314	32.0428438702154	1.50809602160778e-08	2.47079705434859e-06
HSPA5	-0.129519773022508	5.7655849619768	31.5349549231996	1.95882181317668e-08	3.18827056297639e-06
ADTRP	-0.123061037218829	6.16703374488632	31.2613463348364	2.25525524867696e-08	3.64692347128586e-06
C14orf119	-0.196626000712745	3.90757484056252	31.1367939633983	2.40469775116263e-08	3.86349600627116e-06
MLLT3	-0.124464381656419	6.0462788413371	31.1213306748674	2.4239304426196e-08	3.8694320392664e-06
SAR1A	0.139802964924057	5.24572299973893	31.0809387934596	2.47489852703041e-08	3.92563044704702e-06
STIP1	-0.18175824540348	4.16110498709397	31.0550403673533	2.50814165506037e-08	3.95318048328913e-06
SIRPG	-0.148635636386646	4.93544978872136	30.945363466459	2.65395348380483e-08	4.15669205076676e-06
AHSA1	-0.144772615763184	5.04030736551307	30.6123652020658	3.1507928176858e-08	4.90401209617683e-06
PARVB	0.344699542447361	2.34899052587723	30.585102777982	3.19537853276067e-08	4.94251624853037e-06
RP11-61O1.1	-0.700094838362066	1.42777049287345	30.2563478942589	3.78550279497829e-08	5.81915901872497e-06
C11orf73	-0.134310724061129	5.4049172948728	30.082389619497	4.14074395213544e-08	6.32567242590247e-06
ASB15	0.460086284812768	1.8551170403298	30.0706884287054	4.16580443259047e-08	6.32567242590247e-06
STK17A	-0.116245465270165	6.55746331212008	30.0174714579277	4.28171029479797e-08	6.46226857402145e-06
FXYD1	0.208017894898172	3.63083173757274	29.9346336358494	4.46859236223051e-08	6.7036961202787e-06
CHI3L2	-0.177223405390067	4.17222623581225	29.703447769014	5.0345199783876e-08	7.5074641330411e-06
SMPD1	-0.137652178315294	5.19222581421072	29.4945006354349	5.60755884690616e-08	8.31220464074429e-06
CDK6	-0.152114123690745	4.73413897023129	29.4611191053	5.70497904692348e-08	8.40657356245772e-06
HINT1	0.104426842073025	9.66311000042687	29.3628131144519	6.00183623773067e-08	8.79198398989452e-06
PBXIP1	-0.115711382737868	6.42754249996141	29.0740829262779	6.96627024718129e-08	1.01450893547109e-05
MAP3K1	0.152500282801812	4.66547163205555	29.0192425121807	7.16629078588792e-08	1.03757057814516e-05
CEP63	-0.167697113098193	4.30971830754921	28.8761612089399	7.71566928292274e-08	1.11065498354119e-05
URI1	0.15554632622623	4.56915592004042	28.5567976277525	9.09898302619771e-08	1.30225272587012e-05
DUSP1	0.105495561227605	7.9130866380859	28.4743444255719	9.49483426603799e-08	1.35114204415511e-05
CECR7	0.567883277485506	1.54870486936448	28.4562937253517	9.58377120428917e-08	1.35604917216144e-05
CDCA7L	-0.178479727744569	4.07332792230302	28.3772867042778	9.98297161668106e-08	1.4045533455944e-05
OFD1	-0.117663897947911	6.12159812971719	28.3305217698737	1.02270686573501e-07	1.42525619093941e-05
RPL39	0.104062157067187	13.1730012014604	28.3272093833434	1.02445833103704e-07	1.42525619093941e-05
GYG2	0.406293498919635	1.17287331437093	28.2959126389523	1.04115595671599e-07	1.44043926611657e-05
RP11-841O20.2	0.184237790380915	3.93192169601416	28.2484718238477	1.06698836326e-07	1.46638139374633e-05
SAMD3	-0.145597381553849	4.82759206559909	28.2399725040896	1.07168378774377e-07	1.46638139374633e-05
CLEC11A	0.198716102395909	3.65617890309623	27.9285209195277	1.25880549884135e-07	1.71300728621017e-05
TRIM2	0.47654314715113	1.74711254145742	27.8419340466735	1.31641727884286e-07	1.78167062472956e-05
TTF1	-0.147406309134173	4.72512206091947	27.6567940706452	1.44862375834544e-07	1.95000418670683e-05
CHCHD7	-0.122573655183004	5.68194410502541	27.4612514553429	1.60273702397317e-07	2.14585807032279e-05
PDHB	-0.145010094449329	4.76746426442747	27.3039368334354	1.73857076721909e-07	2.3152742147624e-05
APBB1	-0.135951894337117	5.04644644142069	27.0940308396741	1.93795418628558e-07	2.56690656368106e-05
XRCC5	-0.112282660351558	6.37335678212125	27.0838968294686	1.94814014590901e-07	2.56690656368106e-05
HSD17B10	-0.128902977153634	5.33154541777016	27.0703158653271	1.96187491954462e-07	2.57139848007472e-05
LINC00152	0.2275362371575	3.21844924458785	27.0230821373304	2.01040376641222e-07	2.62120863847977e-05
TLE3	0.184244968820891	3.85263934198256	26.9775423325959	2.05833114167848e-07	2.66971981360517e-05
SF3A3	-0.135883767126638	5.02725701508958	26.8729603671081	2.17277600326497e-07	2.80355651861697e-05
PIN4	-0.130559251934845	5.2493324431495	26.8524042888859	2.19600980875085e-07	2.81892949831559e-05
F8A1	0.180610007832401	3.92669129029611	26.7970762106006	2.2597898056068e-07	2.88592541174493e-05
ADNP	0.179164171777376	3.9332317201187	26.679955502648	2.40099384347697e-07	3.04385359924745e-05
RTKN2	-0.322919926327375	2.40955272277084	26.6744063398821	2.40789928543448e-07	3.04385359924745e-05
C6orf62	0.114807663537337	6.05205505031992	26.6277322348647	2.46677459692491e-07	3.10252968622328e-05
RP11-403A21.2	0.380337551717798	2.06009517999524	26.5109322486983	2.62050931976003e-07	3.27932379849166e-05
RPS6KA3	0.155019330748167	4.41251764441248	26.3635760397906	2.82823950861794e-07	3.52158242415563e-05
AL592183.1	-0.111389701285356	6.32771016959616	26.3121373485569	2.90457557515481e-07	3.59730921010614e-05
SOX4	-0.23769139559848	3.12613240262128	26.3032664196799	2.91794747798032e-07	3.59730921010614e-05
ACVR2A	0.295715125422981	2.52227727189725	26.2119926090727	3.05916786882933e-07	3.75283041563827e-05
NDUFB6	-0.120342665771637	5.64238456699589	26.1943656720987	3.08721984033079e-07	3.76867821979204e-05
CWC27	-0.136330814792707	4.92348929955224	26.0661225324297	3.29922307253486e-07	4.00783181343101e-05
GIMAP4	-0.10429107816006	7.10713529483716	25.9839188036512	3.44273158487814e-07	4.14783976403848e-05
COTL1	0.103976666166318	7.08798090969851	25.9810850265702	3.44778874495428e-07	4.14783976403848e-05
RP11-180M15.3	0.67935918664715	1.20319726365218	25.9260551137297	3.54748504029033e-07	4.24325773544574e-05
RPA2	-0.12224689962253	5.51493721266859	25.9186167378186	3.56118084852491e-07	4.24325773544574e-05
HMGCL	-0.198300568490855	3.59715546430844	25.9018338191125	3.59227719802964e-07	4.25992757440629e-05
CAP1	-0.1061559058003	6.76719395504031	25.8736503001348	3.64511081237009e-07	4.29278343361003e-05
NOSIP	-0.0988676392630208	8.8448966298466	25.8610055457286	3.66906748914288e-07	4.29278343361003e-05
PCED1B	-0.122358725171363	5.50277847015992	25.859622334031	3.67169767240468e-07	4.29278343361003e-05
CCDC91	-0.12194843217661	5.50571979966166	25.807712213724	3.77178352359211e-07	4.37264263737776e-05
PAN3	0.133908133037202	4.98549386388725	25.8060055371375	3.77512013426583e-07	4.37264263737776e-05
C21orf33	-0.129754130587635	5.15290536219344	25.7290292585267	3.92872832936003e-07	4.52949636972467e-05
FBLN5	-0.143689851471375	4.67437905235862	25.6944568199738	3.99974267849173e-07	4.59011944343224e-05
H2AFY2	0.240473721345476	2.98138455737026	25.6220238270193	4.1527254981137e-07	4.74382215961126e-05
SERPINF1	-0.439976474671976	1.86202587123663	25.5723682782259	4.26097682604326e-07	4.84525597712125e-05
TMEM121	0.260368613927415	2.77561046037184	25.5130425149662	4.3940250836911e-07	4.97383666632542e-05
ALDOC	-0.162224918205425	4.19914917238327	25.4106336202724	4.63356967682597e-07	5.22125726977362e-05
CD5	-0.119978703600825	5.54647502205901	25.2773150573209	4.96514053361219e-07	5.56967994182633e-05
XBP1	-0.106177975354376	6.58547812327084	25.098878747616	5.44645179128768e-07	6.08219681427969e-05
YEATS4	-0.125662814103948	5.25050515065048	24.9793749268117	5.79468888690341e-07	6.44219363172124e-05
CAT	-0.143066080679396	4.63416926191093	24.9589216429148	5.85648933760071e-07	6.48196239885646e-05
NR1H2	-0.123772382104529	5.31657996475277	24.837423825943	6.23746545755448e-07	6.87307974732209e-05
CCT5	-0.127945622926436	5.11933243583147	24.7205938947166	6.62722418186833e-07	7.27038607053159e-05
SESN3	0.125936652940363	5.1703449460562	24.5917905661579	7.08529385658047e-07	7.73881898729927e-05
RP11-413H22.2	0.198268523690156	3.47943945003099	24.5823618088739	7.12004713329003e-07	7.74281806813631e-05
LY96	0.152465941643441	4.33904083909257	24.5097206302496	7.39358850869524e-07	8.00532759269729e-05
GPR155	0.121917365605602	5.33876293653421	24.4659774344505	7.56336822644253e-07	8.13029916896521e-05
AHNAK	0.130120413766111	4.98814044245506	24.4631932217471	7.57430593583073e-07	8.13029916896521e-05
GCC2	-0.101474439516979	6.98978932744045	24.4119155956448	7.77860883011116e-07	8.29212593372319e-05
MT1F	-0.14820489112731	4.464055426048	24.4086855704418	7.79166152066509e-07	8.29212593372319e-05
GON4L	-0.123438040758103	5.27321806534211	24.3630756033649	7.97833565486636e-07	8.43882736764937e-05
SRSF6	0.110704586800388	5.99636456648636	24.3585062918473	7.99728249112658e-07	8.43882736764937e-05
TEX30	-0.227738569165383	3.11240447667765	24.3115768933924	8.19450782462071e-07	8.61045689268057e-05
KLHDC3	-0.123933153273652	5.24260913180382	24.2882057247105	8.29453929762137e-07	8.67894588775903e-05
DDAH2	-0.198541071439385	3.49508846824162	24.1479589507148	8.92106672845844e-07	9.27616177065083e-05
RNPEPL1	0.147018726030017	4.44870224339723	24.1439188735212	8.93980173053929e-07	9.27616177065083e-05
SET	0.0987610746274053	7.40725081063304	24.1035479658535	9.12919397383702e-07	9.43337417138852e-05
CD55	-0.110562998986262	5.96531226491372	24.0617379793475	9.32957986899967e-07	9.60060030899582e-05
CTSS	-0.107573244396277	6.20293511723684	24.01982523954	9.53488560256279e-07	9.74473023153128e-05
CCDC144A	0.260583473694657	2.70236521680566	24.0171984439662	9.54790256793813e-07	9.74473023153128e-05
BCAS2	-0.120572183477046	5.37446225619418	23.9982657227711	9.64225139796423e-07	9.80085659442871e-05
CTD-2035E11.3	0.126712733380322	5.07638313581997	23.957692849468	9.84760182094308e-07	9.96889545312787e-05
ECH1	-0.109115198833064	5.9984526253481	23.7218569077946	1.11311189232665e-06	0.000112226013986278
PPDPF	0.0943564662002704	8.87229324809499	23.7105984461953	1.11964249903645e-06	0.000112429262715745
RP11-14N7.2	0.410953313424782	1.84776902474374	23.7003269452644	1.12563412173874e-06	0.000112576974030762
PFN2	0.231513403853863	2.98713495660659	23.6838126852344	1.13533478511303e-06	0.000113092968614679
NFKBIA	0.0979422402803257	7.37084663418071	23.6301334150157	1.16744955846173e-06	0.000115828670734551
GPN3	-0.19380544512269	3.52730481855863	23.6067849070027	1.1817011335437e-06	0.000116651878663371
PRIM1	-0.166034320585956	4.01551799477756	23.6012334414612	1.18511525927932e-06	0.000116651878663371
DENND2D	-0.111046199376494	5.83046459420866	23.5928062343139	1.19031686888445e-06	0.000116702602306415
RHOH	-0.1008007542443	6.84678688239886	23.5813019283225	1.19745477079827e-06	0.000116942024145841
NDUFB3	-0.111040498149534	5.83419474532884	23.5520853104474	1.21577590647137e-06	0.000118267450776784
COQ5	-0.180192565754364	3.73498766210277	23.4800566486176	1.26215355164495e-06	0.000122301205823402
AFAP1	0.260011089307938	2.6797126543836	23.4542115327122	1.27922374331386e-06	0.000123364754060995
PPP1CB	0.107556628184419	6.09128876404734	23.4484852946307	1.2830370357707e-06	0.000123364754060995
TSPYL1	0.120418386783764	5.28722072849926	23.4324347036809	1.29378653130071e-06	0.000123919869188391
HIF1A	0.139211861484857	4.60095421797825	23.4223498128313	1.30058680204052e-06	0.000124093920042969
BTN3A2	-0.104988442404891	6.30450661774544	23.3614860865669	1.34239520007269e-06	0.000127594151402329
BTG2	-0.0999259565802901	6.90862660928729	23.3078930343584	1.3803239269941e-06	0.000130700405908495
UCP2	-0.0976773804187929	7.30100541574309	23.292706300371	1.39126598596399e-06	0.000131237488062353
LGALS3BP	-0.13075131691719	4.86159400091519	23.2842404610274	1.39740335434445e-06	0.000131319002766943
RPL7L1	-0.117443093092654	5.42714836752842	23.268734689487	1.40871487140587e-06	0.000131884309934663
RPS11	0.0931968396888553	11.2437102279982	23.2081513244175	1.45379802496318e-06	0.000135595251744037
PLRG1	-0.146139622283034	4.4148554936099	23.1595707226249	1.49099265773752e-06	0.000138545485655363
ZNF90	0.11780341753	5.36214121674419	23.0331201577753	1.59234423734168e-06	0.00014741319160788
