gene	logFC	logCPM	LR	PValue	FDR
IL4R	0.506086760440415	7.05672537832979	23.0335030741996	1.59202712305937e-06	0.000966981742574331
CXCR4	0.277166558815188	8.30926861042947	22.6817213781649	1.91177841615854e-06	0.00113354804518086
TOB1	0.363976038317298	7.54945551736115	22.3976743149351	2.21642239357585e-06	0.00128361783412138
ARRDC3	0.486447669844702	7.11704902061789	22.2454223266612	2.39930109854077e-06	0.00135794989220366
SYT17	0.4791596682827	6.74223453503644	22.0566987634056	2.64714252213141e-06	0.00144995974127451
PRKX	-0.452673576584973	7.21825263456688	22.0221755542883	2.695184836229e-06	0.00144995974127451
RASGRP3	0.588767336743064	6.81228476016406	21.9766200229602	2.75992108851254e-06	0.00144995974127451
ZFP36L2	0.263398933198248	8.44042520552524	21.9525408886668	2.79476639686691e-06	0.00144995974127451
CNTNAP2	0.431024884583271	6.73578408541068	21.6973592818685	3.19230425976074e-06	0.00162240720369024
CD99	0.261408912915071	8.42530541110647	21.4630463417678	3.60713414618901e-06	0.0017965692328509
FOS	0.205540237386173	10.9785985701437	21.3705208050667	3.78547124199693e-06	0.00184842333998921
EIF5AL1	0.495055666279498	7.04876116174852	20.5708449990797	5.74646341871116e-06	0.00275200343300316
CD79B	0.375875449839916	7.35160944991913	20.4728991398788	6.04815812952529e-06	0.00284183550753902
PTMA	0.196449842011817	11.4354744485583	20.2648828891458	6.74268894708107e-06	0.00310950338609555
EREG	0.445755648754634	7.16578295166233	20.202899552967	6.9647287747628e-06	0.00315350255778033
FOSB	0.225623235587028	9.21695963210278	20.0650565730225	7.485188664826e-06	0.00332863666643146
GNG8	0.28739889388205	6.72444719774208	19.9921654673457	7.77601128324112e-06	0.00339729840327287
ARHGAP44	0.481036343428073	6.7490638894299	19.6963761388301	9.07733385784896e-06	0.00389746284589677
FRG1B	0.43976503050819	7.13117779065414	19.4707784518871	1.02150513725433e-05	0.00431161736153298
KLF2	0.39467599011339	7.28481807258546	19.375592650402	1.07370584461863e-05	0.00445641610808963
BLK	0.474701035341476	6.98285972368506	18.8237867097371	1.43367921442808e-05	0.00585293663555779
SUCLG2	0.489715989079554	7.02136926633395	18.7229487936885	1.51152392611127e-05	0.00607120650515304
CD27	0.521670263180092	6.88596212680016	18.4766371749298	1.71999869135229e-05	0.00679890911281683
C1orf35	0.41135023830997	7.18951157283361	18.151732884074	2.03983724795277e-05	0.00793719796652622
ARID5B	0.500507060885748	6.93121455793158	18.1025472190278	2.09321223367352e-05	0.00801957911618024
RPS4Y2	0.256317382227474	6.72383222527408	18.0718253622903	2.12726043710365e-05	0.00802654040381699
MGST1	0.345432492128241	7.4512688010949	18.0321802861633	2.17202166402346e-05	0.00807311276107109
CDADC1	0.56060915445474	6.86619386271857	17.8132627234326	2.43678763498552e-05	0.00884153650753986
RPSAP58	0.266162361504079	8.02567624424615	17.8031532355856	2.44976918050135e-05	0.00884153650753986
LY6E	0.252659691283389	8.1402745218488	17.4426922394912	2.96100387630779e-05	0.0105339827902418
PIP4K2A	0.323277649058704	7.52630766942985	17.4156468136532	3.00343389170051e-05	0.010534438620425
PIGR	0.473209000343964	6.77487701181851	16.8544610496575	4.03583560079168e-05	0.0139589463842382
PLEKHF2	0.430391408193181	7.082455690418	16.590845057959	4.63743383682712e-05	0.015820002032672
TXNIP	0.222100311081068	8.62360114669261	16.5509188490616	4.73610316999228e-05	0.0159382671949078
S100B	0.451628168525106	7.03324896048367	16.4284190192257	5.05220742125166e-05	0.016775349521524
MATR3	0.299984502034365	7.60872639432837	16.3806567353141	5.1811287299605e-05	0.0169770590476587
CTSG	0.47301641887652	6.74495910521971	16.3545522015595	5.25298369601603e-05	0.0169889679197256
TMEM33	0.41412012765752	7.11200609791679	16.2743659447688	5.48003127364518e-05	0.0174960536932803
RNF139-AS1	0.52146663693429	6.88643347281828	16.1617781618843	5.81558123181417e-05	0.0183323315716289
AFF3	0.337601637900906	7.37234023796161	15.983547751955	6.38953483023257e-05	0.0198898232346602
CGRRF1	0.51453876213625	6.88300035411707	15.9365209181863	6.550255912971e-05	0.0201383979013231
C1orf54	0.357091552139407	7.29697747311384	15.8536553024599	6.84342202750286e-05	0.0207831388720614
ACTB	0.167725705512363	12.9891013077391	15.7776924493821	7.12375052906639e-05	0.0213450628827771
TRIM26	0.481564994827723	6.94625265585161	15.7401080677693	7.26669260614315e-05	0.0213450628827771
CIRBP	0.205658279075768	8.96283364351237	15.7351951773892	7.28558946727727e-05	0.0213450628827771
NAIP	0.35952116304436	7.2698578623359	15.693030551331	7.449817124124e-05	0.0215724181211698
WIBG	0.353188688876747	7.28705725588359	15.6293382030617	7.70498321969148e-05	0.0220548502436755
LINC00926	0.463056546391462	6.94004826256913	15.5673046229385	7.96195496637894e-05	0.0225314277872426
TMEM50B	0.363482093209167	7.24894586376283	15.505701277905	8.22567830573021e-05	0.0229311755054796
YPEL5	0.231398480452305	8.2459364072476	15.4915756829632	8.28737820942524e-05	0.0229311755054796
FOXN2	0.374063638151391	7.21578419652086	15.456350828776	8.44327474733475e-05	0.0230560303279248
HLA-DOB	0.407785635521246	7.07410546670348	15.4290931641759	8.56593282300932e-05	0.0230560303279248
RP4-607J23.2	0.406507606221407	6.73588378887985	15.4193410308266	8.61025105608563e-05	0.0230560303279248
DNAJB9	0.381437311369475	7.17630561442279	15.3035063822706	9.15464265536538e-05	0.0242529857496345
TSTD1	0.280537969516743	7.6325391994258	15.2333688648791	9.5009721725884e-05	0.0247833346592801
FAM216A	0.516064527479703	6.77815077816163	15.2228832940468	9.55386952291245e-05	0.0247833346592801
RP11-488L18.10	0.461815064995811	6.96804602195412	15.0990205342105	0.000102016206381166	0.0261908204897956
YRDC	0.503071845255599	6.88443512642156	15.0336284218995	0.000105612400697893	0.0268374042304044
PPM1M	0.371022574255902	7.19421362746583	14.9475109205162	0.000110543798613001	0.0278067900692884
CELF2	0.254937988045143	7.88378397920621	14.8632036464724	0.000115596034401724	0.0287868804470613
TBK1	0.483662190726401	6.91367916603963	14.7716450544772	0.00012134650723535	0.0295447709233858
DARS	0.326710431590941	7.36890090487629	14.7531026354536	0.000122545706613086	0.0295447709233858
IFRD1	0.300455258599335	7.5111989736588	14.7473436606579	0.000122920581079672	0.0295447709233858
LEF1	0.504579776636824	6.83339677105254	14.7357495582736	0.000123678792283318	0.0295447709233858
CTD-2035E11.3	0.274412972680049	7.68812467358087	14.7221920793959	0.000124571374812493	0.0295447709233858
SGK3	0.441228923688432	6.99910400121328	14.6423953408927	0.00012995793867737	0.0305109454349043
CD200	0.423716421280692	6.75376324850835	14.6163492501506	0.000131766426004252	0.0305109454349043
VPS39	0.497692722266849	6.88463261357087	14.6084386968278	0.000132320688550362	0.0305109454349043
RP11-1407O15.2	0.522177908398394	6.82394340632913	14.5907199546581	0.000133570705922339	0.0305166173356332
CDV3	0.304375880663053	7.46243064736396	14.5307520116037	0.000137890197613798	0.0312170871925129
EIF5A	0.209968839329803	8.52014590934337	14.4048889965434	0.000147419079248484	0.0329072223381089
AEBP2	0.492958350035	6.88418678075084	14.3975009330445	0.00014799859060628	0.0329072223381089
CAPZA1	0.230073991140421	8.13319131537888	14.37926957741	0.000149438471517843	0.0329333297009632
PRMT10	0.242936610957934	7.9429522366163	14.3600139393907	0.000150974569371544	0.0329415483678096
RAB31	0.261558755061016	7.75955758249052	14.3457667005634	0.000152121353342895	0.0329415483678096
TEX40	0.236535239049551	6.72229082913089	14.2574866340417	0.000159425372950976	0.0342256039879152
RP11-44F21.5	0.146156397485697	6.71863552994511	14.2366172972	0.000161203040155838	0.0343114470854771
SIDT2	0.431790720256591	6.99149956165723	14.1097690325483	0.00017244585605898	0.0363933826562439
PNPLA4	-0.453259565104139	6.96941701968866	14.0688467695907	0.000176238825167068	0.0368813064129032
LIN37	0.500872229797968	6.76901666473143	13.9743951458572	0.000185317256390992	0.0383960822263313
FCRL3	0.448244076810224	6.77456940111192	13.9618207268172	0.000186560894245114	0.0383960822263313
ZBTB32	0.387189765540374	6.74925841643319	13.9036377969989	0.000192425672342337	0.0392784960519772
BTG2	0.255872014632569	7.79104345891148	13.8654415425124	0.000196376456226976	0.0397590478814666
SET	0.202037525860406	8.62146519616258	13.8207832930726	0.000201099388168781	0.040386919867477
YBX3	0.261119111223515	7.697610965311	13.7769794371832	0.00020584313524376	0.040812035071534
ZNF846	0.48771873503553	6.88411000880905	13.7710501575934	0.000206493852909821	0.040812035071534
ARHGAP24	0.359494471898821	7.13169650690284	13.7424126686885	0.00020966601527315	0.0411126990421044
DCAF8	0.423721184608236	7.00681769214383	13.6918534566271	0.000215386785744427	0.0419045087921364
SOX4	0.21787638514323	8.25556349899784	13.609094099487	0.000225092480216166	0.0434533180994046
FTL	0.159332877327973	11.6348659783842	13.5145415081327	0.000236721960272882	0.0453468228975045
THUMPD1	0.377289310199982	7.11630378252366	13.4920287742642	0.000239579025410795	0.0454242479230715
SNX3	0.182430919793403	9.37357618650236	13.4826910873473	0.000240774233058083	0.0454242479230715
ADAM28	0.287318106004967	7.47811934066526	13.4663848329938	0.000242875832755502	0.0454762170158666
PPP1CB	0.240915057037906	7.89725402854985	13.4469508035243	0.000245404710640506	0.0455650128832488
PUM2	0.398744873123453	7.05454707130109	13.4347229041765	0.000247009466298783	0.0455650128832488
C16orf54	0.347621630476317	7.22242814181831	13.391881833847	0.000252715713724409	0.0460338741776802
RP11-445F6.2	0.303193790744802	6.73282025424239	13.3847703385249	0.000253675711109315	0.0460338741776802
LMNA	-0.262522373364146	7.72005191736299	13.3742930838453	0.00025509676089306	0.0460338741776802
CYTH1	0.322553531583371	7.30095979696774	13.3356370571453	0.00026040951808833	0.0466545196327604
FAM24B	0.485640003594578	6.84232554186616	13.2928280458448	0.000266423304599177	0.0473909968173808
METRNL	0.393294988694783	7.07157747570539	13.249875900189	0.000272597915953041	0.048145431921834
BTG1	0.202200837301945	8.52169300753168	13.2357763029684	0.000274656100600699	0.0481673300933747
NCKIPSD	0.493395467354971	6.81708870812086	13.1736461985489	0.000283913766158207	0.0492064575474146
TFRC	0.406366523513802	7.02645170252408	13.1695623410488	0.000284533184227912	0.0492064575474146
PSMC6	0.323628040224206	7.28723007763546	13.1240738350183	0.000291525436437584	0.049981288944963
TSPAN33	0.444229618089408	6.93370917729007	13.1076743461708	0.000294088546822	0.049981288944963
CCL4	0.379691901492756	7.10582280281406	13.1016568969792	0.000295034713685482	0.049981288944963
HSPA4	0.38609176247801	7.07532009298092	13.0634886089214	0.000301108077581671	0.0506655030811916
MYO18A	0.45076372825356	6.75482971029875	13.0362121361975	0.000305525413696599	0.0507789857350525
SYNCRIP	0.287298970430434	7.4831727520007	13.0341583325475	0.000305860653746853	0.0507789857350525
MBD6	0.452443884602142	6.91935846980293	12.9749982226152	0.000315678159352487	0.0519887375145323
RP5-1028K7.2	0.357867280080425	6.74592988269721	12.9652697497204	0.000317322736305221	0.0519887375145323
JPX	-0.345286857008469	7.20761342793849	12.7233167649458	0.000361124737048027	0.0585503935842459
GNL1	0.398041501497756	7.02987480298861	12.7184007005004	0.000362075276551976	0.0585503935842459
AC068039.4	0.39374901127598	6.73854722047593	12.6375721813745	0.00037807065571897	0.0607425389636743
TRA2B	0.199547660422436	8.46730627795583	12.6093169361668	0.000383828743781605	0.0609501790007226
SIGLEC7	0.448755727439875	6.91327471771794	12.607227487583	0.000384258045340459	0.0609501790007226
PPP2R5C	0.291659713795319	7.41338693475421	12.5876773194709	0.000388298397338988	0.0612012341071697
CDC42	0.185435657041034	8.87123432739897	12.5667775617046	0.000392665073158881	0.0615002409866392
MOB4	0.375368337608275	7.0841266480378	12.5512506605618	0.000395941218054906	0.0616257759576333
C16orf91	0.407814404627778	6.99282536545198	12.4703001156889	0.000413473656499763	0.0636806567165443
DUSP1	0.176378126657731	9.34473479891887	12.4667601611118	0.000414257976471918	0.0636806567165443
RBMXL1	0.430431791672288	6.94949840050876	12.4159059931386	0.000425692440587652	0.0647050921772807
SLC7A7	0.397862423728577	6.99802138517532	12.4140367757594	0.000426118745415172	0.0647050921772807
KLHL15	0.463988597535824	6.87185624260941	12.3667910335413	0.000437038115017173	0.065739466640876
RPS29	0.149781331756574	12.3996509979807	12.3617901410202	0.000438210314515738	0.065739466640876
PLK1	0.273395343204975	6.72502049638221	12.2027499760742	0.000477191211961942	0.0702600188974127
MTERFD2	0.351406757483793	7.13141768303332	12.1998477795006	0.00047793415499739	0.0702600188974127
AL591479.1	0.473199680366696	6.78702124025939	12.1984022333739	0.000478304640615184	0.0702600188974127
SFT2D2	0.236230795442945	7.81021349208134	12.1862977062376	0.000481418362451793	0.0702600188974127
AL645728.1	0.472923449424985	6.81741352763733	12.1671113321465	0.000486395759344639	0.0702600188974127
SIK1	0.266858012404631	7.56030977299968	12.1527493354615	0.000490155562672616	0.0702600188974127
MAT2A	0.269871948586177	7.5317524202932	12.1515584760438	0.00049046862963986	0.0702600188974127
NUP107	0.387898427888132	7.0273549569662	12.1468759453142	0.000491701585911743	0.0702600188974127
TMEM123	0.232868666743531	7.84730485387832	12.1296673934938	0.00049625970164413	0.0702600188974127
KLHL7	0.467233618388698	6.84167418537792	12.1285498749517	0.000496557174876305	0.0702600188974127
F8A1	0.355508232197112	7.11405438662596	12.0770169867181	0.000510472076294816	0.0715250966135078
SEC24D	0.423355388913108	6.94043218583537	12.0742060465736	0.000511242308043384	0.0715250966135078
KSR2	0.221188516260423	6.72580807799223	12.0584682431664	0.000515576378466095	0.0716736428199964
ZBTB5	0.385092312268056	6.73984875453712	12.0495087487205	0.000518060302276808	0.0716736428199964
SEC11A	0.193021174546483	8.49522858587335	12.0112443165731	0.000528805403692736	0.0723768701633208
OMA1	0.446148584597711	6.87587864872739	12.0107137493917	0.00052895596392902	0.0723768701633208
MIF	0.199800088299894	8.32520383180336	11.9879945031133	0.000535443819617428	0.0726972011807676
RHOH	0.38252791132089	6.9944155079645	11.9821162768649	0.000537135486377595	0.0726972011807676
CBX3	0.243234388379954	7.72939610515545	11.9355359637716	0.000550732820188418	0.0741345914656874
HIPK2	0.422553112367613	6.93572068916258	11.8688148106733	0.000570817265368977	0.0764250664488367
P2RX5	0.455394602824491	6.84400917495613	11.8286623536218	0.000583258799111618	0.077341999143445
NGDN	0.347866949255716	7.12396530398918	11.826688971413	0.000583877277394999	0.077341999143445
TCOF1	0.223076599172161	7.93853896601123	11.7973064173596	0.000593164799796293	0.0777954321461867
SACM1L	0.403064789483796	6.9753704636234	11.7961033141105	0.000593548251526944	0.0777954321461867
RP11-349A22.5	0.256845741451581	7.58909156175462	11.7679454618903	0.000602594527175778	0.0785675995301487
DDIT4	0.207278775561534	8.16965711619832	11.7498929762678	0.000608467368435476	0.0786772671013471
ATP6V1G2	0.18624814660866	6.72037702990473	11.7422285247317	0.000610978217806752	0.0786772671013471
SAR1A	0.328630193814971	7.20565178351757	11.7363420851686	0.000612913697854127	0.0786772671013471
CHP1	0.263202687034481	7.53959995841792	11.7045436418903	0.000623476704139912	0.0793050385342692
RAB20	0.468678461588422	6.8218180678091	11.7024658162822	0.000624173294491297	0.0793050385342692
BOLA3	0.330531101841545	7.18821779714991	11.6758419789642	0.000633168798185979	0.0797542313409362
CTC-534A2.2	0.463711947335602	6.8170055861835	11.6730670590571	0.000634113874051535	0.0797542313409362
DBP	0.374691790607401	7.04410045911469	11.6549052086946	0.000640334671132988	0.0801319312322854
COPB1	0.337060246490578	7.16433927457767	11.6390828426303	0.000645804368546036	0.0804123309495097
ADCY9	0.460555155563085	6.76731406607021	11.626333475078	0.000650246063079153	0.0805625756659709
PCIF1	0.40040326088087	6.96609035048225	11.5882002564225	0.00066371615093107	0.0815949278007084
CCNI	0.172207011474577	9.16002388892009	11.5842388693287	0.000665131524055086	0.0815949278007084
SBF2	0.265894826086714	7.49977016064904	11.4617494761128	0.000710433867947152	0.0864243192977347
SIAH2	0.292449450053801	7.34302526012775	11.4591200383267	0.000711439804683597	0.0864243192977347
RPS10	0.154675683488274	10.450577163232	11.4304427054159	0.000722504687809162	0.0873423992257843
GUSB	0.287991011499709	7.36944117022655	11.4074617022125	0.000731497071277508	0.0876880974873268
NFATC3	0.352093483981074	7.09395267006824	11.4051529404228	0.000732406709125967	0.0876880974873268
UQCRC2	0.217252306278396	7.96020216896356	11.3882966395373	0.000739082711874343	0.0877740238590426
PRRC2C	0.218204376690209	7.94583338224984	11.3855566894883	0.000740173674272134	0.0877740238590426
WHSC1L1	0.294900298788656	7.30237398692844	11.3752392062622	0.000744296392704892	0.0878446116944546
AC006129.4	0.402246226159343	6.86715656013632	11.3602845235695	0.000750313293808222	0.0879285524858038
RPL39	0.143425162085132	12.4360132160141	11.3479221293771	0.000755324298977436	0.0879285524858038
IL8	0.257970363779534	7.57950661358159	11.3472440299374	0.000755600137813196	0.0879285524858038
FAM43A	0.367399919798982	7.06169637986121	11.3338026352403	0.000761088913461944	0.0881553358695014
RP11-489E7.4	0.324370119544107	7.19090225714671	11.302265690444	0.000774125674103405	0.089194417190782
TLCD1	0.457363980618407	6.79994105204962	11.2948515242126	0.000777223167104353	0.089194417190782
CITED2	0.266465127400145	7.47455193033477	11.260785623499	0.000791617001698535	0.0902589725088626
TMEM18	0.334736090530737	7.15112730030891	11.2557946460556	0.000793748342747497	0.0902589725088626
HIF1A	0.307766115666093	7.25770830778244	11.2352961721665	0.000802562980284126	0.0908464813546163
FBXO9	0.324680267030469	7.17242607414473	11.2073916620041	0.000814721547375175	0.0917846732235521
TNFAIP1	0.446787293106144	6.77450282695276	11.1994345789626	0.000818222601920594	0.0917846732235521
RPL36	0.144974734944294	11.5142070499488	11.0892987570655	0.00086827311554083	0.0969623560372793
OTUD1	0.381685076366952	6.99295250080177	11.0703625683885	0.000877185283702982	0.0971862992741365
KLF13	0.286226467170393	7.34246619692635	11.0684645422856	0.000878083658060503	0.0971862992741365
TAGLN	0.4465869719921	6.7973749229716	11.0455671480776	0.000888995034425303	0.0979126698376304
KIAA0947	0.377746576019608	7.00599437582296	11.033285102473	0.000894904217166633	0.0979126698376304
HIST1H4E	0.458813604791034	6.8128290105578	11.0301028452619	0.00089644174288157	0.0979126698376304
NFIC	0.337809376111348	7.13066332872154	11.0090488914539	0.000906681583912505	0.0985986527693149
C9orf66	0.423967284680771	6.75666876558192	10.9942581404486	0.000913945884349376	0.0989564972084892
RAB5B	0.342717911568933	7.09903300394784	10.9353090080783	0.000943487478720954	0.101712851439775
NME1-NME2	0.335901600049419	7.13244622421512	10.9162456117756	0.000953245994263717	0.10232191808254
UROS	0.289851981416869	7.31069614273485	10.8860804689003	0.000968896433588306	0.103555484487766
PRNP	0.322185764700737	7.17906062077177	10.8769287047954	0.000973695780774372	0.103623700977026
SLC16A7	0.447452671311046	6.82400719685432	10.8604096371319	0.0009824196145684	0.104107215581263
ZNF669	0.436565930641726	6.85347260016706	10.8448723054903	0.000990697112118718	0.104185007159354
MPP3	0.321466012301083	6.73152985188041	10.8433330680932	0.000991520969231294	0.104185007159354
RPS26	0.148904772802497	10.6253797310278	10.8299093780684	0.000998735259639872	0.104502118364755
METTL17	0.350856684217532	7.07016844750119	10.8125220843899	0.00100815867954297	0.105046759818655
ARHGEF10L	0.440035536087589	6.78565988053648	10.785584829729	0.00102293580172693	0.105817893757158
C12orf57	0.221110364337059	7.82214953828711	10.7835555647553	0.00102405784023913	0.105817893757158
SAR1B	0.357920374073818	7.05389794499282	10.7496048946251	0.00104301584608972	0.107223215362312
TSIX	-0.360546908973732	6.74174425858604	10.7438415125208	0.00104626917773127	0.107223215362312
LYZ	0.139175441800128	12.5103254338855	10.7293851580944	0.00105447477843768	0.10762125166981
EHD4	0.388672531866595	6.96251190145063	10.7145748382109	0.0010629488053208	0.108040748996208
GNB4	0.379312527680042	7.00233975819263	10.7070824250408	0.00106726194647501	0.108040748996208
CTDNEP1	0.237338148777491	7.65207714313814	10.6987593550556	0.00107207402929534	0.108088500208671
RALGPS2	0.38034958358119	6.92594920877089	10.6760486788984	0.00108531642474054	0.108982398892394
RP11-18H21.1	0.411219987718951	6.76018477489386	10.6302491907021	0.0011125272249928	0.11126612644175
ZNF462	0.18082476517159	6.72021161226027	10.6023505696891	0.00112943982058702	0.112505759408315
VMP1	0.272251420733049	7.39402403948568	10.5725504793115	0.00114779257122552	0.113878400004897
DUS1L	0.347625180105419	7.067785220973	10.5543192899578	0.00115916893776727	0.114068560389484
POMC	0.350294705741434	7.07146180328039	10.5536488341405	0.00115958947407227	0.114068560389484
PNMA5	0.326781317515024	6.73582406228115	10.5475043042546	0.00116345076251572	0.114068560389484
LPAR2	0.431789560141042	6.83660025776213	10.535208072394	0.00117121695741789	0.114379670159128
LINC00116	0.300445816832369	7.23573124941944	10.5187626455053	0.00118168580484715	0.114951256242611
FCRL5	0.382893850688902	6.80224962774323	10.5039938854889	0.00119116799541228	0.115422788286973
MBNL1	0.207417476093523	7.95962299977676	10.4902066729906	0.00120008946800512	0.11583654271989
RP11-138A9.1	0.353512370104034	7.05689224024624	10.4770593099065	0.00120865988180963	0.116213347632067
YIPF4	0.273298439210211	7.38032311321468	10.4554673539318	0.00122286970216329	0.117015930708844
CCDC13	0.381059964309752	6.74316941736611	10.4406143975999	0.00123274257414041	0.117015930708844
DDIT3	0.397546299647759	6.92229052494605	10.4372671372452	0.00123497863808338	0.117015930708844
ZFP36L1	0.209471436856692	7.94168366349645	10.4286420114868	0.00124075939826994	0.117015930708844
ZBED5	0.373376016980934	6.98432575745078	10.4066649489374	0.00125561303200523	0.117015930708844
C1orf56	0.242917742164722	7.58075415400415	10.4039076697495	0.00125748925571499	0.117015930708844
HIST1H1A	0.180573695013576	6.72031645335578	10.3956574895059	0.00126312015363984	0.117015930708844
EVL	0.251212138984707	7.51488654942945	10.3858144720982	0.00126987158799266	0.117015930708844
ZNF155	0.293719860495879	6.72973464165218	10.38400356899	0.00127111767856043	0.117015930708844
RGS13	0.20341500413949	6.72328188886023	10.3820092696334	0.00127249139684522	0.117015930708844
RP11-343N15.5	0.287806458890822	7.30199440308315	10.381811716375	0.00127262755774221	0.117015930708844
FKBP5	0.304352145624574	7.22269971995973	10.3795751608466	0.00127417010208158	0.117015930708844
PHB	0.189651097340559	8.25032780029189	10.3739005984064	0.00127809232433063	0.117015930708844
ZBTB10	0.350198002545425	7.06800918763012	10.3637186014954	0.00128516071838489	0.117232078278165
BCORL1	0.368890289198873	6.74569061940695	10.3496872535523	0.00129496623143404	0.117695416282488
CSDE1	0.204954821880192	7.97654326377793	10.3264394709215	0.00131137942374151	0.118753751961581
SMCHD1	0.291627666553783	7.24548492308351	10.2923846455237	0.00133580348062271	0.120527224920099
MLK4	0.398347232226275	6.75127339286409	10.2853107845177	0.00134093432215112	0.120553384204077
LAPTM4A	0.198238740315542	8.09046905359405	10.2731160212348	0.00134982636388365	0.120916280358973
MAP2K2	0.301152056039824	7.21165374553696	10.2526053500874	0.00136491695203603	0.12182984536399
CMTM6	0.20027395267454	8.03598137354978	10.155831438498	0.00143845506969231	0.127935166430527
G0S2	-0.433353894498428	6.87040676246987	10.1358438290051	0.00145413660335435	0.128869622182681
PSMD11	0.308103067589744	7.18614993384285	10.1237007966957	0.0014637479907788	0.128901978402386
NUB1	0.296289362381034	7.23317055642759	10.1159601863161	0.00146990834545855	0.128901978402386
FBXO4	0.395451005465232	6.92893574793566	10.1158074154348	0.00147003019179527	0.128901978402386
AC012123.1	0.126085381112043	6.71820770962766	10.1080128790642	0.00147626051677988	0.128994089997788
ILKAP	0.315248818348846	7.15541036001816	10.0851164221547	0.00149471718425763	0.130150146991495
DTD1	0.317619837560257	7.1437668494038	10.0434574439281	0.00152889975164974	0.132451400544995
RPN1	0.252972581481746	7.46969263056626	10.0399862682031	0.00153178345408018	0.132451400544995
