gene	logFC	logCPM	LR	PValue	FDR
SRSF5	-0.128423657566342	9.18852856403027	20.3648438289708	6.39947344422409e-06	0.00270112012172055
ID3	-0.257196008612655	6.03892300847252	19.8967978604362	8.17371164708572e-06	0.0033816069979467
SCGB3A1	0.415990562765915	5.16391695587647	19.8713461443936	8.28326012427213e-06	0.0033816069979467
MYC	-0.201307880391627	6.68068684190001	19.7334466082616	8.90294889947732e-06	0.00357596994264006
LYAR	-0.255231816700228	6.04241459435702	19.5594234224482	9.75185205526154e-06	0.00382401647218511
CUL3	0.299057978842328	5.67922004113381	19.5446390950819	9.8276133084306e-06	0.00382401647218511
PTGER2	-0.229460484052863	6.28683686786856	19.4060531676653	1.05671596940142e-05	0.00404852273630823
FAM13A	-0.362429078271181	5.38700166385381	19.2479775401041	1.14791918826394e-05	0.00433130780989952
SHROOM1	0.558610261561171	4.85361879297507	18.6865075648922	1.54068838765943e-05	0.00572653177878847
RP11-138A9.2	0.203981505916813	6.50523579089659	18.4585251284125	1.73642310773005e-05	0.00635913891938255
XRCC5	-0.185826624202743	6.82085531894112	18.2881883316918	1.89880861687123e-05	0.00685304796897743
SET	0.145857033917059	7.75323042052723	18.0674336641423	2.13217288353979e-05	0.00747854431839732
LRCH4	-0.198950233929711	6.58597772058081	18.0674278071235	2.13217944266237e-05	0.00747854431839732
GCC2	-0.160110357943692	7.31444543871301	17.7645200544825	2.50002129260425e-05	0.00864694864579495
RP11-309M23.1	-0.493012491222804	4.70230240365411	17.4752572303979	2.9107130397915e-05	0.00992951874382572
MSL3	-0.23085924961871	6.13572462634607	17.4081502822887	3.01530255803683e-05	0.0101473080544312
HBB	0.242232440831895	5.90611415431852	17.1023256129965	3.54189074460569e-05	0.0117604940283887
NOSIP	-0.138807575580038	7.91538245425491	17.0725478122893	3.59786379948692e-05	0.0117891581840293
PIK3IP1	-0.132339539519606	8.13660556077879	16.7428393477105	4.28035011486652e-05	0.0138433193390287
NUP54	-0.317939737667315	5.47771341421102	16.6768264819552	4.43190877934762e-05	0.0141497210682171
HSD17B3	0.267519225969451	4.67666022602385	16.6220003556928	4.56187765163717e-05	0.0143803087542684
ZC3H4	0.350023166424282	5.29211717945722	16.5726623766343	4.68210964168892e-05	0.0145748220508724
FHL3	-0.415935085488992	5.11047870432722	16.532246103194	4.78297074841704e-05	0.014704977845411
METTL7A	-0.441410751828568	5.0416159642224	16.4039294621825	5.11790224468235e-05	0.0155428194633323
SLU7	-0.223938880491611	6.12613724524104	16.3070690662703	5.38626421458562e-05	0.0159191838615064
RP11-424G14.1	0.405028549677361	4.68594591725023	16.2879840746692	5.44078726301144e-05	0.0159191838615064
AL592183.1	-0.178648923068293	6.76044099356631	16.2611123284044	5.51849816517414e-05	0.0159191838615064
FAM133A	-0.303610883452813	4.68105082863034	16.2605387809822	5.52016892759884e-05	0.0159191838615064
CYTIP	-0.166206171758997	6.99817460809684	16.2464212750665	5.56145442698091e-05	0.0159191838615064
ESF1	-0.225789504701509	6.10354556364727	16.2246711480282	5.625669469521e-05	0.0159200053181229
GPR155	0.206407623145745	6.2782997513845	16.0330284814549	6.22470693757516e-05	0.0173373681905964
SAT2	-0.228547261956915	6.06136015343995	16.0205812177364	6.26576371181654e-05	0.0173373681905964
SOCS3	-0.199182361499594	6.39804539957853	15.971691438579	6.42967769921077e-05	0.0175954135981809
GRK6	-0.205692761329519	6.31469368095938	15.9066777368023	6.65435215621081e-05	0.0180123186680563
NSDHL	-0.533630644095838	4.84507647413807	15.8331717842658	6.91790188908554e-05	0.0185243559939675
LTB	-0.104617503622848	10.6572655885416	15.8089630146548	7.00697913403769e-05	0.018563276742015
EIF3I	-0.1661801543901	6.92605889514839	15.5788233643118	7.91359557077753e-05	0.0207444495262182
PHB	-0.205869796239055	6.26994179337081	15.5077089308165	8.21694656712748e-05	0.0212946473345377
CD70	0.388786655446358	5.11693362918403	15.4899507011116	8.29450584849276e-05	0.0212946473345377
KRAS	-0.229624294862667	5.99994277500318	15.3699655467723	8.83820262739189e-05	0.0224589551050959
GSTP1	-0.165388503816391	6.90263981984747	15.1418388895142	9.9728459949202e-05	0.0249004991658768
NAPA	-0.246669317354273	5.83668497168323	15.131187439871	0.000100292687617821	0.0249004991658768
IMPDH2	-0.203670369175219	6.26732009625773	15.1181093043429	0.000100989857276374	0.0249004991658768
TMEM45B	-0.508383764178412	4.87126113673884	15.0957445250637	0.000102193400553988	0.024950218176431
TMX2	-0.287784555478857	5.55497426442153	15.0633340377085	0.000103963210723069	0.0251358819090931
CEP95	-0.315053691469262	5.40019644119094	14.7960173583738	0.000119788217954352	0.0284996153495725
SSB	-0.160251587254435	6.96258258271917	14.7901011096651	0.000120164623206245	0.0284996153495725
CISH	-0.260414315413224	5.69606796972729	14.7617589204851	0.000121984398590652	0.028567594580956
CA5B	-0.279184054752998	5.58591542689347	14.7500302398266	0.000122745557569863	0.028567594580956
PDLIM7	-0.497123500871829	4.86675962644469	14.5164914477313	0.00013893791939348	0.0320367685801466
EXOSC6	0.350114513919719	5.1962412608393	14.2886236492607	0.000156809726182063	0.0358259872579074
CD27	-0.124472234793914	8.00865649530634	14.2112986108222	0.000163386529770965	0.0369892250080575
ANXA7	-0.180361313498586	6.51315431913442	14.1523040518679	0.000168590508287526	0.0378235083593176
DCTPP1	-0.280076061634868	5.5424574857597	14.103376227489	0.000173032923048028	0.0384735614523664
RP11-462G2.1	-0.524153334268331	4.79890852315399	14.0478253533897	0.000178219797919412	0.0392761736954611
HSPB1	-0.150256553704443	7.10507249510776	13.9977994761571	0.000183024708381615	0.0399812659019944
TAGLN2	-0.126234775924018	7.88872275568301	13.9790150752443	0.000184862435754236	0.0400315585877194
CPA5	-0.339472155188038	5.24930154480122	13.8847991023476	0.000194364121753159	0.0417262907243011
SDAD1	-0.224131136456155	5.93779518407971	13.8412659923752	0.000198919152506755	0.0423391765373993
S100A4	0.0974192801528412	10.6021600819222	13.7613783876216	0.000207559746390471	0.0438039013928975
EHD1	-0.189740847476421	6.32522612170101	13.6688465644456	0.000218041831082594	0.0453456081587238
TRAPPC2	-0.247844565677146	5.73125836275826	13.6648471518977	0.000218506725255867	0.0453456081587238
EXOSC8	-0.226603664068662	5.87750840447519	13.3698726745088	0.000255698713394652	0.0526253310716282
GLIPR2	-0.198633885006207	6.17067715418274	13.2732092812425	0.000269225926486804	0.0548367579263119
AKR1B1	-0.206617477948468	6.07025909172809	13.2619501757524	0.000270847738221755	0.0548367579263119
PASK	-0.213920518332117	5.99410454106208	13.2402863260568	0.000273996052993654	0.0550268040943626
FAIM3	-0.147299059502459	7.05833324188715	13.1725880310609	0.00028407413285098	0.0562646167260669
TMEM204	-0.234620756704319	5.79082809357129	13.1686074085296	0.000284678219792171	0.0562646167260669
ECH1	-0.163126052600504	6.70133963468468	13.1115842337224	0.000293475407204966	0.0575465989419312
ULK3	-0.286185399212039	5.44926389129926	13.0697437337235	0.000300104190108487	0.0583866769239972
ITGAV	0.490531381790812	4.78809015005786	13.0251925762946	0.000307328472881402	0.0593286896136865
MMEL1	0.485705377500926	4.80994325013979	12.8797396897983	0.0003321584367691	0.0636287811604684
ISCU	-0.128635995083702	7.55754555327785	12.8278373436567	0.000341500247679145	0.0649189363965935
PRPF8	-0.21829438437024	5.91007287202975	12.786904274496	0.00034905426628735	0.0658522605557111
NELFCD	-0.214258358139912	5.94253230087858	12.6880930867484	0.000367991360297597	0.0689029236503088
SPINT2	-0.204766403052949	6.03579185202468	12.6444184947673	0.000376688620232531	0.0698706959643541
SGSM3	-0.2430724058474	5.69241188840683	12.6208757881773	0.000381462568978293	0.0698706959643541
BRK1	-0.136584734661107	7.26204720270954	12.6203146107616	0.000381577105214318	0.0698706959643541
AC116366.6	0.433013794088451	4.89866593699425	12.5606613113417	0.000393952312763468	0.0709736409879159
GPR52	0.205246611981197	4.67443442775387	12.5446868946058	0.000397334438593875	0.0709736409879159
DERA	-0.345513937484441	5.15745250539885	12.5326615477223	0.000399899773839606	0.0709736409879159
RPUSD3	-0.250377771794692	5.63143289643273	12.5248770102786	0.000401569331081152	0.0709736409879159
NECAP2	-0.146031037447478	6.99762080822355	12.5235691644425	0.000401850515170708	0.0709736409879159
SAP30BP	-0.221055640809026	5.86208176592338	12.5088273028114	0.00040503375547772	0.0710320817793074
EFNA2	0.196195128723753	4.67438920348582	12.4828324059623	0.00041070899559867	0.0715236791426131
PATL2	-0.271463162072421	5.49675035272909	12.4553796602534	0.000416789648926032	0.0720785599111456
DBNL	-0.166278735548202	6.55958113662616	12.4372671000838	0.000420851147789769	0.0722790078166112
C11orf73	-0.193837630344307	6.14028272161057	12.359845741432	0.000438666934053072	0.074815132760549
SNX9	-0.273893761287046	5.46951424481622	12.3472925101412	0.000441626491418733	0.074815132760549
NEAT1	0.103108434423802	8.84046566420296	12.3185412383548	0.000448481054403953	0.0749967589304805
RPA2	-0.187097606168184	6.21629880219882	12.3016664666875	0.000452554046320109	0.0749967589304805
MRFAP1	-0.166253375068051	6.54297862420396	12.2929732821631	0.000454666830087405	0.0749967589304805
LINC00278	0.191498562890165	4.67434566689432	12.2926531112683	0.000454744833895617	0.0749967589304805
EPB41L4A-AS1	-0.144974387035957	6.99030502099751	12.2729069335478	0.000459581822491203	0.0750722109151624
NR4A1	0.338404385877833	5.14340923527584	12.2553732613326	0.00046392034503225	0.0750722109151624
MTRNR2L8	-0.314536884715821	5.26572150119559	12.2540634672262	0.00046424609408244	0.0750722109151624
ACTN1	-0.223830377587594	5.8106297803406	12.2395058958166	0.000467882175374041	0.0751720633118692
LDHB	-0.0970055724936108	9.49430778000821	12.1729527962976	0.000484874871397397	0.0769832032468414
RALA	-0.218640815106866	5.85327530986707	12.1711734804505	0.00048533762638052	0.0769832032468414
LAIR1	-0.273819459106017	5.45589814416143	12.1200803561906	0.000498817542101115	0.0780307097014847
CROT	-0.418285879813573	4.94178205421807	12.119677391357	0.000498925344845273	0.0780307097014847
TMBIM6	-0.123215892055093	7.62767979921336	12.1106679051695	0.000501341748072022	0.0780307097014847
AC138035.2	0.185974062808911	4.67426053124604	12.0730562906489	0.000511557693076925	0.0787523608136942
AHNAK	0.155287620049662	6.70137796009801	12.0703419451356	0.000512303033844053	0.0787523608136942
PSIP1	-0.123043298030823	7.60979609985987	11.9834908678724	0.000536739416677308	0.0820025870767792
CTD-2184C24.2	0.273232634619706	4.67931885653685	11.9334416342256	0.000551352278213441	0.0832144386972168
ZNRF3-AS1	-0.39865474199005	4.70260822295003	11.93343395432	0.000551354551059743	0.0832144386972168
CACYBP	-0.164764093862981	6.51546090652455	11.8636872916014	0.000572391020102468	0.0858689974313962
FRA10AC1	-0.224931013836737	5.76292480255309	11.7114452906812	0.000621168558394436	0.0926285066448901
U2AF1	-0.130315291742807	7.30210316218791	11.690356056948	0.000628248755067737	0.0929156481634073
SIMC1	0.383797003014078	4.98070456040132	11.6835344634568	0.000630556340184549	0.0929156481634073
AKTIP	-0.219644986517489	5.80453386266968	11.6549233981425	0.000640328410149521	0.0938005788114913
PDHB	-0.227302355873428	5.73255383464467	11.6199308413954	0.000652488273026712	0.0950228974455217
CBWD3	0.361219034003867	5.03369595094554	11.5918730623767	0.000662406603494944	0.0959064630629918
PTGES3	-0.118641961514224	7.70110203589808	11.5706414388818	0.000670013014598908	0.0962049871001749
ATP6AP2	-0.166461596462114	6.44531131060554	11.5645963111681	0.00067219482614265	0.0962049871001749
LUC7L3	-0.121423557353325	7.5812609554347	11.4856268254305	0.00070136468797976	0.0997767217450412
TTLL12	-0.40773505484631	4.93997695718959	11.4755858289849	0.000705164158018201	0.0997767217450412
HNRNPR	-0.148480708548369	6.77092143070219	11.3508984072157	0.000754114804720525	0.10610011854212
LAPTM5	-0.0975657799046412	8.98770913203679	11.3289229388811	0.000763091483694471	0.106759928193502
NUCB2	-0.179455050699175	6.21365914991993	11.2919825074703	0.000778425144124447	0.10807512229833
PGK1	-0.130677100123333	7.21953805075305	11.2851094773533	0.000781312251587642	0.10807512229833
CD7	-0.108784759600604	8.12699876675545	11.2751580433458	0.00078551167072231	0.10807512229833
PRDM1	0.187536893265264	6.0733637563024	11.182174313592	0.000825869339606315	0.111042292643867
RASAL3	-0.182548852049815	6.16336858180474	11.1802025526952	0.000826747464187565	0.111042292643867
RP11-138A9.1	0.167158653705774	6.36530069404702	11.1596288447595	0.000835966459975028	0.111042292643867
SLC2A3	0.121343084108397	7.47444480473204	11.1514963710345	0.000839639179080197	0.111042292643867
MRPL9	-0.178876498837851	6.20468342917353	11.1407304858246	0.000844526275801476	0.111042292643867
ARHGAP31	0.465076522932798	4.74771453212345	11.1334526676752	0.000847846267138313	0.111042292643867
SSSCA1	-0.246522752753425	5.55215776618581	11.1314047122637	0.000848782878559777	0.111042292643867
PRDX6	-0.132515294800402	7.13293164698598	11.1260293702712	0.000851246214099162	0.111042292643867
ATG3	-0.208826294049157	5.85585483721607	11.1248704059992	0.00085177827406543	0.111042292643867
ST13	-0.11198212704649	7.90867693174965	11.1137240585608	0.00085691255860803	0.111042292643867
BNIP1	-0.377958791006343	5.00107654461676	11.1095111245826	0.000858861276936694	0.111042292643867
ZNF667-AS1	-0.460045877363986	4.81780547674137	11.105791422185	0.000860585571227017	0.111042292643867
RNPS1	-0.136808438227531	7.01342885905042	11.0821108220739	0.000871645232461511	0.111889593938088
FXYD2	-0.277550486943556	5.36982704296986	11.0365848620272	0.000893312734747385	0.114082907863662
CCT7	-0.160682713969596	6.47216996298273	10.9616400262676	0.000930174548155804	0.118184371289408
LIMS1	-0.172327070195507	6.27084295607303	10.9119869121466	0.000955439923690188	0.120274017322834
RP11-498C9.2	0.165906096462326	4.67357923932946	10.9014763160941	0.000960876481672328	0.120274017322834
PLEKHA6	0.168123540331888	4.67360884367813	10.8954919264822	0.000963985843887056	0.120274017322834
DACT1	-0.4548062718732	4.76895881771674	10.8917408948402	0.000965939985727293	0.120274017322834
DNAJC8	-0.145410305463846	6.76503906931609	10.8591603822108	0.000983082560603027	0.121589698916342
RP11-425I13.3	-0.45683856086174	4.80515368212301	10.8531630265121	0.000986271500666633	0.121589698916342
C1orf162	-0.143676946371446	6.79863776335594	10.8201496492061	0.00100401373505699	0.122889376522812
RP4-610C12.3	0.424763719669116	4.70596521997816	10.8152335541817	0.00100668324341058	0.122889376522812
RPL7L1	-0.185857821169136	6.0719299724361	10.8003622163924	0.00101480236820479	0.123276211587336
ABHD10	-0.349223393891389	5.06177236564258	10.7573065350218	0.00103868436559376	0.125224708707052
GPA33	-0.333284289790373	5.10771305777416	10.753364235215	0.00104089927729028	0.125224708707052
ABHD14B	-0.139455887723415	6.89263706542159	10.7265872117528	0.00105607042898818	0.126193982199014
RP11-265P11.2	-0.409810747585497	4.90306204915508	10.7213024429835	0.00105909096412456	0.126193982199014
ZDHHC11B	0.284047739341551	4.6809212074404	10.6636679257066	0.0010926050958864	0.1295673557279
CTD-2139B15.2	-0.274045227901061	4.68216450877489	10.6281366003884	0.00111379889760907	0.131441473507142
ARRDC5	-0.365356449503484	5.00872409188954	10.6181412176318	0.0011198355797622	0.131441473507142
PPEF2	0.166007979272774	4.67361762966649	10.6108772029408	0.00112424341874558	0.131441473507142
ZFP36	-0.109740613128001	7.89182372581704	10.570630089486	0.00114898556357378	0.133706483596626
RP11-197K3.1	-0.192230916324684	4.67709981784963	10.5428407067993	0.00116639009884843	0.135100523868012
ERGIC2	-0.192481080361707	5.96780798070507	10.5342171239085	0.0011718451112717	0.135103975953699
TMEM59	-0.12306850396586	7.31471277575923	10.5001447765567	0.00119365191498412	0.136149268123083
SDHAF2	-0.18811889711607	6.01204282993868	10.4909792774017	0.00119958774511717	0.136149268123083
MAST3	0.278455967410089	5.29112716737562	10.4851230450415	0.0012033960331117	0.136149268123083
ZNF221	0.217759109302675	4.67633927579858	10.4735720926	0.00121094347995355	0.136149268123083
LARP7	-0.174152260228749	6.19808180751418	10.4698184606759	0.0012134064185932	0.136149268123083
TTI1	-0.420624876961475	4.86396368779609	10.4693491472635	0.00121371471402339	0.136149268123083
LMNA	0.207638283920344	5.77296414052507	10.4357892589612	0.00123596720806035	0.13802372817187
C19orf12	-0.301434189237837	5.21246493360072	10.3945193098964	0.00126389898246187	0.13945477337749
MARCH3	-0.375952588848271	4.9671281204969	10.3824633019815	0.00127217851710373	0.13945477337749
COX14	-0.134867565697887	6.94828032224728	10.3753742917617	0.00127707254350542	0.13945477337749
HLA-E	-0.0866466871072601	10.0828665034628	10.3748419313581	0.00127744083644782	0.13945477337749
RTCB	-0.225240825107608	5.64540873170327	10.3699225623907	0.00128084920188802	0.13945477337749
LCK	-0.104040674572135	8.13824074526065	10.3677154743043	0.00128238136382947	0.13945477337749
TKT	-0.152639886021668	6.53890800070767	10.3504864923725	0.00129440567178339	0.140150367149659
ATP5J	-0.119750316463565	7.40242152512357	10.3411687951486	0.00130095608341055	0.140249824005077
BANF1	-0.156960851879379	6.45395607975504	10.332152852066	0.00130732629950338	0.140329081191951
ITSN2	-0.150943889303674	6.56882629942706	10.3196677920434	0.00131619978922849	0.140675207515696
KMT2E	-0.112613717658831	7.67223860879259	10.2623601866491	0.00135771871556639	0.144371748326948
ARF1	-0.122622742764534	7.28138303755343	10.2560367596304	0.00136238047049884	0.144371748326948
HSP90AA1	-0.0983490140734894	8.4738802526818	10.2187588293313	0.00139019374214058	0.146158489372807
MESDC2	-0.178135035040995	6.10968844419172	10.2177167097723	0.00139097947963519	0.146158489372807
NAA20	-0.200140952629892	5.85635089308002	10.2062429723655	0.00139966023424835	0.14645268409028
RP11-439L18.3	0.261625937628442	4.68072832782054	10.1900736319102	0.00141198676908679	0.146617167473335
TECR	-0.124425285978955	7.20864738133137	10.1642774275141	0.00143188022999994	0.146617167473335
PRR11	-0.400275436979754	4.707072485475	10.1588086541491	0.0014361339538465	0.146617167473335
SDHAF1	-0.250605030795455	5.45497758747481	10.1574188816965	0.00143721698478062	0.146617167473335
UBE2N	-0.140672279921652	6.76303139715736	10.1553398714636	0.00143883867351433	0.146617167473335
ZFYVE19	-0.328856143568013	5.09500524074632	10.1553035512562	0.00143886702079817	0.146617167473335
CCDC180	0.406928177244681	4.85537583972828	10.1507251338057	0.00144244492755761	0.146617167473335
LPIN2	-0.195405672347981	5.89689799025369	10.1381682167889	0.0014523041162022	0.147019225226762
AL136376.1	0.15492436613442	4.67355165301212	10.0918406300358	0.0014892727427793	0.149961629327994
EPRS	-0.213797837935665	5.71230167854316	10.0811541948492	0.00149793474481626	0.149961629327994
SF3A3	-0.195929867363176	5.88226642347151	10.0793088840114	0.00149943563838375	0.149961629327994
H2AFZ	-0.114535248081938	7.53104815363166	10.0571978972123	0.00151753863182799	0.150637569319471
MPHOSPH6	-0.243370551351933	5.48901320287228	10.0562833270064	0.00151829216958549	0.150637569319471
TSR3	-0.210385765607122	5.73660059135873	9.98311872214379	0.00157981878951074	0.155521800653792
RTCA	-0.241859909689428	5.49572146540989	9.98028476546915	0.001582252125217	0.155521800653792
CCND3	-0.114374314919245	7.5229891002396	9.97563109684813	0.0015862561685766	0.155521800653792
SF3B5	-0.118099261868353	7.3775316946204	9.94313088148692	0.00161450717413759	0.156253492138822
SELL	-0.0993125036420967	8.2938569636854	9.94209037192127	0.00161542001583026	0.156253492138822
MRPS23	-0.231749399893488	5.55845676447966	9.94056634018898	0.00161675799654984	0.156253492138822
ZNF597	-0.306418588836385	4.68892103246627	9.93822346328827	0.00161881704902285	0.156253492138822
EGR1	0.264238177878583	5.32388940475519	9.9239507340576	0.00163141824219799	0.156538688260478
KCTD16	-0.192003753834306	4.67656260187054	9.9146028366012	0.00163972517891429	0.156538688260478
MIR4435-1HG	0.178601532498252	6.03942133562874	9.91358803604589	0.00164062954808597	0.156538688260478
RP11-546J1.1	0.414487649904923	4.71013534403148	9.90194410112829	0.00165104261485968	0.156930970373476
GPSM3	-0.095827688439975	8.55488812338719	9.8929549878934	0.00165912727668363	0.157099796848869
BRICD5	-0.440891257870877	4.79385267198927	9.87710044442929	0.00167348447726676	0.157859030065812
COPS3	-0.21563489053493	5.68116858018391	9.8442799102927	0.00170360665728679	0.160094024854389
ZNF485	-0.441040513492731	4.74366410729893	9.81363745573219	0.00173222561720417	0.161955450171847
LIMD2	-0.0923737926355568	8.8242330899569	9.8091880442621	0.00173642152334591	0.161955450171847
LIMD1	-0.347480137220125	5.02026489041865	9.80029137321389	0.00174484221627759	0.162133603402839
HSPD1	-0.152736944212521	6.45572992928565	9.79227176269774	0.00175246822957531	0.162236863647264
JAKMIP1	0.264967028949103	5.31567809259065	9.77813155119657	0.0017659968233691	0.16288377367541
HSP90AB1	-0.098310524545905	8.32096379385665	9.76646375035205	0.0017772396113011	0.163315859927053
HIC1	0.349692176542584	4.69044322045666	9.74012528191949	0.00180288609331161	0.164988701168336
YEATS4	-0.196053041796591	5.84683393873342	9.73421305112311	0.00180869435083948	0.164988701168336
SNW1	-0.160064421099653	6.31554226494351	9.71748074777952	0.00182523539144878	0.165583396462114
RAP2C	0.246322601281064	5.41788900188497	9.71418450607143	0.00182851198759512	0.165583396462114
RPSAP58	0.104436507070015	7.89585889401136	9.70045696529814	0.00184222194984712	0.166220482670445
HLA-F	-0.117695998691645	7.34272370561821	9.68727845406397	0.00185548160465637	0.166812485201291
OXNAD1	-0.150881342385018	6.47132332096677	9.66490530942133	0.00187821442156519	0.168121044480327
G3BP1	-0.175222722059387	6.08356654291799	9.65970466398539	0.00188353898767261	0.168121044480327
C12orf45	-0.240904031773469	5.47616138214244	9.65109772954338	0.00189238464444523	0.168307338573642
TMEM71	-0.264705586162975	5.32788488932585	9.62413610851991	0.00192036758756746	0.170188306167945
ARFRP1	-0.205277962227089	5.74520378068372	9.60627364769596	0.00193913734516339	0.170687650843843
RHOH	-0.119965236870195	7.24009332441519	9.60573116480759	0.00193971028345209	0.170687650843843
