gene	logFC	logCPM	LR	PValue	FDR
KDM6A	-0.628713177868355	5.38156938702977	33.2511709689556	8.09909698451498e-09	3.9547414157917e-06
H3F3B	-0.179248094608906	10.2566761715308	33.112571269867	8.69745694996519e-09	4.16524558509583e-06
TSIX	-0.804709419213792	5.07585280486801	32.8195428969018	1.01123085960605e-08	4.75144945222067e-06
LINC00278	0.454133855618063	5.00312512990515	32.6391639907786	1.10956286377934e-08	5.1169340734624e-06
MT-ND1	-0.170984657610324	11.2524093996902	32.3735206742768	1.27208109489517e-08	5.75975191021352e-06
BTG2	-0.23473542157104	7.46274333130222	31.3068548470615	2.20300423328971e-08	9.73770454227429e-06
EZR	-0.208807702974842	8.13735539699156	31.2842154095308	2.22884455250225e-08	9.73770454227429e-06
AL592183.1	-0.245498745517268	7.25261398923284	31.0237693266813	2.54887774181003e-08	1.09439142076371e-05
PPP1R15A	-0.200339849915259	8.35694849436636	30.6556111507896	3.08134209762407e-08	1.3005874958836e-05
IER2	-0.190752880558308	8.82361670218316	30.5062010854044	3.32801035721924e-08	1.38129069876384e-05
UQCRB	-0.1802442674953	9.44289253725448	30.3949803932363	3.52438972140469e-08	1.43881765954329e-05
AL928768.3	-0.182143270593725	9.26696848023464	30.3178989286989	3.66726142584469e-08	1.47299695625501e-05
RPL7	-0.161118240398153	12.1448496181818	29.7800058359429	4.83957484119882e-08	1.91301479794245e-05
HLA-DPA1	-0.166452031648386	10.7142193273949	29.6601497876835	5.14823582172524e-08	2.00322682294412e-05
RNASEH2B	-0.266604195928061	6.87170054862627	29.5847941652362	5.35231774083731e-08	2.05059644153956e-05
MRPS36	-0.300498136825764	6.50368794861702	29.2086613619581	6.49880446394469e-08	2.45211708432749e-05
HLA-DPB1	-0.16307665317463	11.0015920281113	29.0315278248488	7.12098791658091e-08	2.64677555353156e-05
KDM5C	-0.537425169878878	5.47706916904261	28.9786479335243	7.3180496450823e-08	2.68002044575713e-05
CD48	-0.187775902415535	8.65235658667514	28.6969165852648	8.46383868082129e-08	3.05470977780424e-05
FAM26F	-0.227586744398804	7.37203683743489	28.3189142100819	1.02885770659285e-07	3.6483028237273e-05
RPS3A	-0.155845216035873	12.8147308443524	28.2977767719443	1.04015379867742e-07	3.6483028237273e-05
ZNF595	-0.720967761534445	5.16144795252935	28.2247615558935	1.0801387802323e-07	3.73593000612848e-05
TAGAP	-0.31133802486571	6.35662163967691	27.9720125619972	1.23082800607465e-07	4.1988095664763e-05
HSPD1	-0.294313051675927	6.48663000818761	27.6905732786399	1.42354722255176e-07	4.79062114637925e-05
SEPT6	-0.216683329454801	7.52993843150698	27.40652741592	1.64873785852651e-07	5.47446918545143e-05
RPL22L1	-0.202253877541064	7.89250411912481	27.3775447416862	1.67363419230531e-07	5.48401477512883e-05
IMPDH2	-0.26473983985487	6.73994731348721	26.9979390228511	2.03672510525235e-07	6.58708640209083e-05
RPL9	-0.151455099137072	12.5231261289058	26.5667392193229	2.54589231114197e-07	8.12222678755841e-05
MT-CYB	-0.154035520665177	11.453725801564	26.5435608628952	2.57662095417064e-07	8.12222678755841e-05
REL	-0.214890448369508	7.46489572382423	26.2926889912371	2.93397241129143e-07	9.13308936979881e-05
TCL1A	-0.513828162432729	5.450697308109	26.1947602053626	3.08658915744867e-07	9.48954688740053e-05
LAPTM5	-0.162161990567281	9.83875461141472	25.9775959903238	3.45402551070233e-07	0.000104897069869537
ESF1	-0.330397623883477	6.1517076616369	25.9396619139914	3.52256819189052e-07	0.000105689777930903
NFKBID	-0.230158140333005	7.12981070875133	25.8076515416117	3.7719020889367e-07	0.000111823425858084
SERP1	-0.182454545194026	8.39932884933262	25.6007076594722	4.19885381826685e-07	0.000123016537219176
SMIM14	-0.234808254417581	7.03930892505495	25.4875475702981	4.45247393893162e-07	0.000127616513398249
MARCKSL1	-0.221307571074294	7.26310921417073	25.4850017314784	4.4583530761947e-07	0.000127616513398249
RPS23	-0.14734066986667	13.019409820439	25.3895979114865	4.68437233983933e-07	0.000131595040978537
HLA-DRA	-0.148753886487377	12.1066064528018	25.361088407194	4.75411716639014e-07	0.000131595040978537
RPL4	-0.151096022265967	11.3147379804696	25.360375586121	4.75587426738478e-07	0.000131595040978537
NEMF	-0.26169762894255	6.67798153940549	25.2323858462039	5.08215923126522e-07	0.000139078034435382
DUSP2	-0.251953123094238	6.78696565218484	25.1113748105204	5.41127195522109e-07	0.000146474897283555
CD74	-0.145901747908559	13.0130144730664	24.8858120613221	6.0828457277454e-07	0.000162882910922628
RPL7A	-0.147316872884441	11.7592385780239	24.5883836370065	7.09783172254651e-07	0.000188039684453804
ANKRD12	-0.198125549139524	7.68422988842421	24.5281538477191	7.32319339911483e-07	0.000191967879177007
HSPB1	-0.266058024033365	6.58169280759244	24.4199033399191	7.74642403839641e-07	0.000200947081071027
CNBP	-0.189672551885656	7.91147194951894	24.2917892148664	8.27912241106512e-07	0.000212551531343046
SNHG7	-0.192839716464785	7.79811621693164	24.1729777473199	8.80592099608007e-07	0.000223769235270798
AIM2	-0.223282394760038	7.12070467124898	24.0954770583314	9.16753696402822e-07	0.000230605225267874
TUBA1A	-0.202043338562386	7.53791609164489	24.0652188001343	9.31273007302004e-07	0.000231914917008418
DNTTIP2	-0.300746613751686	6.25099612005613	23.9384263567588	9.94664494314157e-07	0.000245248810909955
ZFP36	-0.168014781587735	8.80837277254632	23.6989545408264	1.12643711094696e-06	0.000272667586337395
RNASET2	-0.175705285681511	8.38876125024957	23.6809117063814	1.13704749005477e-06	0.000272667586337395
NUDC	-0.250828581089418	6.70985874569879	23.6780908525568	1.13871537481786e-06	0.000272667586337395
SHMT2	-0.276229284948072	6.43393383741821	23.6413307566529	1.16067615300237e-06	0.000275279221316361
KLF6	-0.164885009453361	8.96901900676292	23.5922232775376	1.19067753871712e-06	0.000277425286874804
NCR3	-0.252576164006021	6.68546818820247	23.5900788678457	1.19200520803132e-06	0.000277425286874804
MT-ND2	-0.144226560376436	11.7593307463461	23.5615310023786	1.20982216237859e-06	0.000278964826941797
BANK1	-0.171750848633244	8.54140934883188	23.4714950332344	1.26778287520247e-06	0.000289647678359331
SNN	-0.345849356836384	5.96361920427823	23.4177325946971	1.30371215740903e-06	0.000295148580508701
KMT2E	-0.188123258959787	7.79940028832715	23.0089703747929	1.61247254203461e-06	0.000361760393822414
NR1H2	-0.258224008702172	6.57784032026266	22.9074231017644	1.69994097450344e-06	0.000377978840071957
RPL24	-0.143884503734657	11.1303138438671	22.7897160916256	1.80730222492704e-06	0.000398294223958921
RPL36AL	-0.155582055269866	9.47394638218611	22.7727168775198	1.82335956401612e-06	0.000398308098444679
P2RY10	-0.265311315586193	6.49472982953945	22.7128410103838	1.88106625297324e-06	0.000407340807806892
TMEM156	-0.204970305334781	7.3464293759169	22.6175525023991	1.97670433210701e-06	0.000424360930883283
RPL31	-0.13958323896015	12.4531287384651	22.5494018018828	2.04808296498269e-06	0.000434490717352607
RPL23A	-0.138824898426692	13.0187461639245	22.5377171655063	2.0605781576163e-06	0.000434490717352607
M6PR	-0.274655783829469	6.39298911061233	22.5231790499649	2.07623159317995e-06	0.000434490717352607
CD79A	-0.148719282001858	10.1063041928536	22.4975709942614	2.10409490437208e-06	0.000436652295029816
GCC2	-0.237049393222511	6.79371717244971	22.4014591817611	2.21205887516424e-06	0.00045526365428277
RPS3	-0.138394641828721	12.6465985265069	22.2591682074362	2.38218630571922e-06	0.000481167658843803
HIST1H2BK	-0.275345303514153	6.38803539126316	22.2548498355641	2.38754981078241e-06	0.000481167658843803
TNFRSF13C	-0.229218046016274	6.88582356490793	22.248156009462	2.39588763187694e-06	0.000481167658843803
CCDC104	-0.408818048079024	5.64550270331225	22.1176286990026	2.56443927456952e-06	0.000510897850036838
RP11-386I14.4	-0.212647227693285	7.12684380029768	22.0385938788445	2.67222906219544e-06	0.000528146986792484
RPL30	-0.136631690343869	12.7638913718107	21.7502899900356	3.10542923020582e-06	0.000605921062276995
COCH	-0.248986926184715	6.60204943769025	21.7447561707063	3.11439970973198e-06	0.000605921062276995
MT-ATP6	-0.13964977358119	11.3640231042548	21.7224769784413	3.15077873831422e-06	0.000608246844342938
CYCS	-0.194314918794495	7.46932411497482	21.6608997931314	3.25355948786218e-06	0.000622530496828858
P2RX5	-0.198667563615642	7.37511105205985	21.6484379113551	3.27476589505603e-06	0.000622530496828858
DDIT3	-0.351314216319342	5.8580468358536	21.5845561269139	3.38567113029718e-06	0.000634058197778687
IRF8	-0.19191318198918	7.53027667368211	21.5841837352416	3.38632856702266e-06	0.000634058197778687
NFKBIA	-0.160890454907764	8.72002397356806	21.5252638873494	3.49197842313882e-06	0.000648960736353925
RGS2	-0.218542997731646	6.97543266884839	21.4740032611421	3.58658153059467e-06	0.00066160473967703
CD69	-0.189425661496357	7.56447410728425	21.3498817159275	3.82644362960986e-06	0.000700661218442458
SF3B1	-0.235170974999415	6.73768989473037	21.2505336521342	4.0299815635743e-06	0.000731242902119946
IFIH1	-0.452642140335842	5.49083074085215	21.2400029180322	4.05218329087068e-06	0.000731242902119946
HNRNPA2B1	-0.161804482685793	8.62186531990369	21.2183895894177	4.09813544541426e-06	0.000731409941935248
RPS24	-0.136662186715437	11.8148708893893	21.2119862964749	4.11184965148515e-06	0.000731409941935248
UBC	-0.147606490699065	9.69953544209577	21.146891819182	4.25390622465046e-06	0.000751312246187734
ITM2C	-0.2490911801067	6.56864504400949	21.1241375006	4.30471647930399e-06	0.000754932073831742
RPS2	-0.13418446163604	13.0660173636763	21.0869946851774	4.38896801235353e-06	0.000764324967913566
UBA1	-0.340843135314163	5.88994084547886	21.0503171181292	4.47378803329809e-06	0.000773685718008489
RPL6	-0.135789332953025	11.856196503324	20.9860405865409	4.62642017774892e-06	0.000794563735768836
NACA	-0.138501388032353	11.0031997014587	20.9550389756299	4.70189454138882e-06	0.000801995066878121
TIMM9	-0.255481146947737	6.478945185059	20.8179143963996	5.05083054710142e-06	0.000855651925948753
CCDC88A	-0.52855917499476	5.28665277793321	20.772233642977	5.17275211907221e-06	0.000870385446089563
RPL13A	-0.132245274100905	13.7840520199254	20.7023956162144	5.3648840100935e-06	0.000894276742183943
CD40	-0.205178181228417	7.14898781651759	20.6946746024727	5.38656030709519e-06	0.000894276742183943
FAM46C	-0.342366120669396	5.85875731924729	20.5869238612895	5.69840076115445e-06	0.000939783272549863
DUSP1	-0.149939802713089	9.25787782975673	20.5444643886235	5.82620293616157e-06	0.000954539024468629
GNB2L1	-0.135306018588014	11.4361931005858	20.4960286855116	5.97551028745127e-06	0.00097260217443398
TCP1	-0.250226006026839	6.50252541751589	20.3695774574431	6.38366260320308e-06	0.00103228798576342
TSC22D3	-0.145952484970886	9.57711436198072	20.3384686218014	6.48829196732894e-06	0.00104243828943479
BLNK	-0.242365731263124	6.58305460845886	20.3068937493636	6.59624926551058e-06	0.00105298971448083
LRPAP1	-0.253252648586032	6.45929631999076	20.2521772297155	6.78761727029474e-06	0.0010766371521156
SELK	-0.215367573628852	6.93415871663111	20.2266300552315	6.87886597128325e-06	0.00108420505875232
HSPE1	-0.193034734702284	7.34860642295079	20.1957619942682	6.99076407417958e-06	0.00109491193546726
LTB	-0.13532054778447	11.1050484987094	20.1681786580815	7.09229999504416e-06	0.00110387216735365
RPL13	-0.13040483988576	13.5992719145991	20.0805917184975	7.42463171702076e-06	0.0011484198984408
RBBP7	-0.239011143572259	6.59833606105297	20.0058195115517	7.72068363570574e-06	0.00118684064555543
HLA-DRB1	-0.137755138132014	10.4135489261584	19.8519516604217	8.36772580187534e-06	0.00127408676938003
CTSF	-0.535761048037247	5.27200487095226	19.8467413100116	8.39056459777233e-06	0.00127408676938003
ARID5B	-0.180473574889205	7.60849311776555	19.7917396467651	8.6355071103125e-06	0.00130081410735361
PPIG	-0.195745864900854	7.24819636426113	19.7838890521778	8.67104934428378e-06	0.00130081410735361
PDE4B	-0.244882677271023	6.50834758778358	19.5817493391387	9.63855435016018e-06	0.00143729891606011
MLF2	-0.245291239574446	6.49709836572853	19.5540353437361	9.77939473564654e-06	0.00144962063751075
RANGRF	-0.285413996878427	6.15232275500231	19.5268047078034	9.91979125167226e-06	0.00146173113337511
PTGES3	-0.181072363186947	7.55349118708109	19.4450533745539	1.03535639350001e-05	0.00150099721525858
SH3BGRL	-0.17670691123675	7.67654466029044	19.444955487169	1.03540945795486e-05	0.00150099721525858
KARS	-0.233166593589619	6.63298103075986	19.4425607049147	1.03670851312885e-05	0.00150099721525858
ELF1	-0.200150731206858	7.123123049314	19.4248362268763	1.04637421433919e-05	0.00150623451212074
CCDC84	-0.439509888918574	5.47598973068828	19.4104700884852	1.05427486701866e-05	0.00150888546053825
EIF3L	-0.154577670346016	8.62524393473218	19.3951247636812	1.06278019826367e-05	0.00151236658727772
RPS13	-0.129638377069402	12.2549990548995	19.3683979649419	1.07775868619499e-05	0.00152496730467692
CCR7	-0.260159049324182	6.34024923283334	19.3021143412727	1.11582719875108e-05	0.00156991213166656
TIMM10	-0.269973429567051	6.25568966390134	19.2570352432906	1.14248598089364e-05	0.00159838923495473
QSOX2	-0.426013758461147	5.49413386206124	19.2245370940107	1.16210055900891e-05	0.00161674805703904
DNAJB6	-0.228088015111346	6.67422852702301	19.1698024131504	1.19590367087515e-05	0.00165453272865577
PIM3	-0.249725037714484	6.42435468274576	19.0689232343882	1.26081331693964e-05	0.00173469801280374
MT-ND4	-0.128957874867257	11.8686814146323	18.9290198326614	1.35673077120648e-05	0.00185641024150302
NAP1L1	-0.140202054047312	9.56806806848325	18.7698927990115	1.47476958927672e-05	0.00200689546894853
EIF3M	-0.182904287946694	7.42279220629921	18.6811555953168	1.54501899089826e-05	0.00209106564838801
HBP1	-0.321190125919497	5.88438106242105	18.6315620323905	1.58573427839376e-05	0.0021345697694508
YBX1	-0.139069571146602	9.60825523771864	18.5737219715444	1.63458331470839e-05	0.00218849614441844
KLF3	-0.26340784951688	6.25635718033786	18.4881601759118	1.70963068415156e-05	0.00227673438114578
CYTIP	-0.23107104158014	6.58065247192583	18.4592575705221	1.73575586593957e-05	0.00229923023029219
MAP1LC3B	-0.203867777894585	6.95412606632379	18.419620557162	1.77223728806867e-05	0.00233513360766
RPL3	-0.125615598466353	12.6813801243249	18.3650044527581	1.82377056782758e-05	0.00239038728687423
PIKFYVE	-0.276878867267309	6.14623124597733	18.3083848273293	1.87878417168475e-05	0.00244960011662123
TTTY14	0.354038777806367	5.00136251360813	18.2927525452263	1.89426461505445e-05	0.00245692040149484
STAP1	-0.305973345187197	5.95416971883927	18.2732367300275	1.91377083792216e-05	0.00246935933558423
HLA-DMB	-0.154575522156239	8.3449435430253	18.2125805553995	1.97569489206942e-05	0.00253612009779406
RP11-297B17.3	-0.318056603921041	5.87498152417671	18.1750340491083	2.01503086358863e-05	0.00257322226918338
RAB22A	-0.377208694150463	5.6226542263216	18.1653868477349	2.02526428446349e-05	0.00257322226918338
H1FX	-0.27421989988536	6.15910210498477	18.1023564361096	2.09342197469764e-05	0.00264237038117987
HNRNPA1	-0.134200348840755	9.98168486834231	18.0923008333197	2.10450673916948e-05	0.00264237038117987
RPS14	-0.124254565672709	13.0380917287332	18.0859665963515	2.11151951915349e-05	0.00264237038117987
BTF3	-0.13405716669973	9.96832402324117	18.0392735931557	2.16394403492579e-05	0.00269443491508785
RPL10	-0.123532788789445	13.6631863382824	18.0267963872822	2.17817289107966e-05	0.00269865868191825
BDP1	-0.228454413913061	6.57611643285388	17.9867984489802	2.22442282996653e-05	0.00274231691755725
CACYBP	-0.235067649804988	6.49732335430157	17.9606840395447	2.25515025504817e-05	0.00275292266687958
HIST1H4C	-0.194356783375401	7.08011349715898	17.9524045906244	2.2649809995398e-05	0.00275292266687958
RPN2	-0.253838327524527	6.31005315430026	17.9513893674996	2.26618940171993e-05	0.00275292266687958
EEF2	-0.129751496826463	10.5042682859949	17.7712574672663	2.49118362796933e-05	0.00301155077122913
CTLA4	-0.55391404762877	5.06047942052123	17.7560343573964	2.51119707384735e-05	0.00302107926231983
SWAP70	-0.196740488201082	7.01175262736112	17.7238433351611	2.55405145823039e-05	0.00305786266655344
ERP29	-0.14975203770871	8.50072349491584	17.70349542854	2.58151795075975e-05	0.00307595892477369
RPL27	-0.124270378285397	12.0440499800415	17.6849917999308	2.60675255656614e-05	0.00309123613886508
GRAMD1A	-0.297541759888896	5.97512263974681	17.6426008356389	2.66550228053141e-05	0.00314592432663856
C1orf63	-0.166161106449991	7.74070100029485	17.6307250261631	2.68219830611277e-05	0.00315069737816633
PRDM2	-0.187569773948539	7.17664310227018	17.5740665531077	2.76331190564132e-05	0.00323073973644065
SSBP1	-0.192989648860727	7.06764635153299	17.5498522468777	2.79872530058522e-05	0.00324990655121009
APH1A	-0.193735933997979	7.04807477518648	17.5450475803719	2.80580616194904e-05	0.00324990655121009
HNRNPR	-0.205726152984577	6.84980828469244	17.5326302221778	2.82418970270976e-05	0.00325605537808246
IRF1	-0.17239406717341	7.54156857305049	17.5179834210483	2.84602952515308e-05	0.00326611397534042
RPL26	-0.122702078620555	12.5561454178765	17.4786932624842	2.90545701692389e-05	0.003310708380933
JAK1	-0.173016796569792	7.51505363489077	17.4747582764903	2.91147707273954e-05	0.003310708380933
KAT5	-0.348134188319252	5.70693758504552	17.4384454468886	2.96762633841385e-05	0.00335206473233872
TIAL1	-0.247901222463727	6.32541052583714	17.4338768010296	2.97476732059132e-05	0.00335206473233872
ITSN2	-0.182076416088443	7.28375798207264	17.4200442958697	2.99649356470481e-05	0.00336133690278576
HADHA	-0.195509626526127	7.00120800655983	17.3998586638834	3.02848493044808e-05	0.00338198924766586
NPM1	-0.134359609246526	9.62185566928628	17.3626952235586	3.08828419373715e-05	0.00343337237842126
UCP2	-0.149945989740146	8.37660852038423	17.2796258449484	3.22627668252988e-05	0.00355819291939317
FAIM3	-0.178022789984391	7.35916265712608	17.2764356921475	3.23169791175533e-05	0.00355819291939317
PPP2R1A	-0.237278295145619	6.42274166276668	17.2670680009639	3.24766999714642e-05	0.00355819291939317
LTA4H	-0.206807147536504	6.80496347413588	17.2479198714002	3.28056517449508e-05	0.00355819291939317
YBX3	-0.315048866422348	5.82772370105303	17.2470156529316	3.2821268138111e-05	0.00355819291939317
RBMX	-0.177513735055915	7.37199002681327	17.2446081931949	3.28628828438513e-05	0.00355819291939317
GRB2	-0.181568750613053	7.26360328308233	17.1908641395754	3.38058211396901e-05	0.00363743672125405
PLEKHG7	-0.405474557760766	5.49105608960433	17.1863138431086	3.38868939216536e-05	0.00363743672125405
RPL10A	-0.122569638875631	11.9686012758645	17.1656267778953	3.42579469039355e-05	0.00366145861369257
RHOH	-0.193453297217547	7.00873413920469	17.1575046600908	3.44047430271077e-05	0.00366145861369257
BST2	-0.201331616379603	6.88336040010063	17.1009705738579	3.54441868734595e-05	0.00375602802429686
UGP2	-0.229189139154242	6.49893913938941	17.0838019754577	3.57660569035693e-05	0.00377407675876943
BIN1	-0.181723787354921	7.24932751426771	17.0521980925143	3.63662557707475e-05	0.00382121885003766
PNN	-0.164516209528052	7.69689965355197	17.0282893155113	3.68270324994532e-05	0.0038533764299743
NHP2L1	-0.166248802375288	7.64040158843059	16.9877925333994	3.76209267246417e-05	0.00391441808545315
PUM1	-0.285972606286263	6.00814781511869	16.9825582986307	3.77247857892124e-05	0.00391441808545315
COMMD1	-0.29347682601569	5.94702146164365	16.8767824520619	3.98864997929998e-05	0.00411316168540653
PRMT1	-0.19972935220089	6.87582921137608	16.8727898677409	3.99704906183343e-05	0.00411316168540653
ASAH1	-0.223273535948462	6.55514662967362	16.8390661789455	4.06870568704884e-05	0.00416549803457723
TNFRSF14	-0.18520954598338	7.14541131109178	16.8331719539581	4.08136176539712e-05	0.00416549803457723
PTP4A2	-0.167870440945884	7.56743603811147	16.8016400648378	4.14974227257334e-05	0.00421800129852628
ALOX5	-0.230663939166577	6.46319034034943	16.775048119247	4.20830445630206e-05	0.00426013845021505
BOD1L1	-0.25950758129819	6.18781711731924	16.760702182132	4.24024212409817e-05	0.00426101390667859
PRDX6	-0.197570889819266	6.90360332341582	16.7592940207174	4.24339014920408e-05	0.00426101390667859
PRKCSH	-0.198417411060537	6.88769115954355	16.7034209503881	4.37021222595631e-05	0.00435363600241835
RPL18	-0.120652308238283	12.0933442577735	16.7009543739321	4.37589792712975e-05	0.00435363600241835
TIMM17B	-0.254870213510175	6.21699434962475	16.6956819719194	4.38807628240375e-05	0.00435363600241835
BACH1	-0.373038486534666	5.57413512440663	16.630295821953	4.54196939585803e-05	0.00447521427582992
PPP1R10	-0.281833573765274	6.01515868252598	16.6267999916561	4.55034835375728e-05	0.00447521427582992
MTRNR2L12	-0.273994352644098	6.06433435542949	16.6208987117948	4.56452807316708e-05	0.00447521427582992
HLA-DQA1	-0.133906587862601	9.34651877462134	16.5652092540416	4.70054716614505e-05	0.00459049906190236
RPL19	-0.119092702921525	12.8257602523598	16.5556156519089	4.72438730566331e-05	0.00459575847941146
YTHDF2	-0.25588606801168	6.19763405258641	16.5312451855955	4.78549612462203e-05	0.00463337203515075
RPS25	-0.119295312317499	12.5728497769164	16.5254022573439	4.80026496835278e-05	0.00463337203515075
RPS6	-0.118724148453291	13.0679275515646	16.5104812073562	4.83818835842076e-05	0.00465194612701746
STRA13	-0.271356498295448	6.08263957451596	16.4751185293812	4.92927368842678e-05	0.00472129625626508
PAFAH1B1	-0.247710036245	6.26962852327393	16.4585205626929	4.97261849518697e-05	0.0047445639228215
BBX	-0.189545309207543	7.00931296309872	16.4483970216277	4.99924359564567e-05	0.00475176195657878
RSL1D1	-0.165249890879259	7.58937314110535	16.4275310165975	5.05457466432545e-05	0.00477169852771842
PTPN7	-0.336838166159774	5.70355039839054	16.4260441787444	5.05854078351068e-05	0.00477169852771842
GSDMD	-0.214332935414754	6.63199311654456	16.4011715805086	5.12535404916344e-05	0.00481647893910631
SNX29P2	-0.241918023628197	6.3132463725123	16.3542529440228	5.25381321136206e-05	0.00490412267323444
GTF2F1	-0.265575887259788	6.1163051468549	16.3527417675921	5.25800407080912e-05	0.00490412267323444
EIF5	-0.186086588935581	7.05905707264854	16.3073342172424	5.38551059925416e-05	0.0050043048676577
HLA-DOA	-0.273610008488526	6.04907735274304	16.2266176868759	5.6198922580388e-05	0.00520268315620595
NDUFA10	-0.220317817035948	6.52955031760483	16.197939862981	5.70561318215159e-05	0.00526247722500448
BCAS2	-0.250495731195823	6.21536860427637	16.190201059062	5.7289697208624e-05	0.00526452151138879
ALKBH7	-0.178961763016706	7.19440182618116	16.1700752392887	5.7901627927057e-05	0.00527514978024922
